test_id,Ed_prc,Gtan/fe/fp
CU2,32.94822,-0.04108434
CU2,32.96952,-0.03437586
CU2,32.9909,-0.01102622
CU2,33.01145,0.01835291
CU2,33.03282,0.04178575
CU2,33.0542,0.001725434
CU2,33.07522,-0.0007738945
CU2,33.09681,-0.003084105
CU2,33.11784,0.01109086
CU2,33.1395,0.02959092
CU2,33.16064,0.05755633
CU2,33.1821,0.06891821
CU2,33.20343,0.03990657
CU2,33.22539,-0.007998109
CU2,33.24679,-0.003972899
CU2,33.26884,-0.01890179
CU2,33.29117,0.03385422
CU2,33.31346,0.007386836
CU2,33.33602,0.02118755
CU2,33.35802,-0.02815134
CU2,33.38101,-0.05526928
CU2,33.40372,-0.06294268
CU2,33.42718,-0.02475992
CU2,33.45022,-0.02431273
CU2,33.47365,-0.03320615
CU2,33.49719,-0.0009459043
CU2,33.52049,-0.01991108
CU2,33.54414,-0.04172344
CU2,33.56812,-0.06332228
CU2,33.59186,-0.002500498
CU2,33.61527,0.02105661
CU2,33.63868,0.004608967
CU2,33.66158,-0.03473478
CU2,33.68457,-0.0179628
CU2,33.70731,-0.05160257
CU2,33.72994,-0.02656702
CU2,33.7528,-0.03008669
CU2,33.77536,-0.0113543
CU2,33.79699,-0.007152293
CU2,33.81902,0.01452766
CU2,33.84004,-0.003295399
CU2,33.86157,0.001221248
CU2,33.88309,-0.02536802
CU2,33.90487,-0.03964841
CU2,33.92693,0.01231779
CU2,33.94842,-0.02189635
CU2,33.97001,-0.0333528
CU2,33.99129,0.02509726
CU2,34.01292,-0.003291116
CU2,34.0346,-0.01745225
CU2,34.0573,-0.007991139
CU2,34.0792,0.02309903
CU2,34.10088,0.06661421
CU2,34.12223,0.08567187
CU2,34.14333,0.06298965
CU2,34.16448,0.07864835
CU2,34.18535,0.1058029
CU2,34.20678,0.07525955
CU2,34.22827,0.08323313
CU2,34.24886,0.06018051
CU2,34.27065,0.07328553
CU2,34.29226,0.04539717
CU2,34.31294,0.05473274
CU2,34.33397,0.04089287
CU2,34.35496,0.01202748
CU2,34.37667,-0.003179113
CU2,34.39772,-0.02975814
CU2,34.41863,-0.01964714
CU2,34.44016,0.03688757
CU2,34.46175,0.002987359
CU2,34.4819,-0.0005662842
CU2,34.5029,0.01329356
CU2,34.52517,-0.01097537
CU2,34.54667,0.01973094
CU2,34.56828,-0.00606128
CU2,34.58935,0.01926156
CU2,34.6115,0.04781199
CU2,34.63237,0.02950374
CU2,34.65425,0.03603858
CU2,34.67468,0.0649378
CU2,34.69598,0.02525779
CU2,34.71751,0.01935236
CU2,34.73888,-0.002746134
CU2,34.76149,-0.008632332
CU2,34.78331,0.01622175
CU2,34.80413,0.01374385
CU2,34.82557,-0.01903481
CU2,34.84753,0.007923829
CU2,34.86812,-0.02921152
CU2,34.89093,-0.01417509
CU2,34.91285,0.007160649
CU2,34.93405,0.01033012
CU2,34.95481,0.006835054
CU2,34.97525,-0.01868508
CU2,34.9965,0.001491861
CU2,35.01852,0.006114022
CU2,35.03952,0.007979374
CU2,35.06107,-0.001992332
CU2,35.08235,-0.0264576
CU2,35.10371,-0.05466597
CU2,35.12528,-0.06716752
CU2,35.14649,-0.06610848
CU2,35.16845,-0.02726654
CU2,35.18992,-0.0391802
CU2,35.21118,-0.06961366
CU2,35.23279,-0.05576707
CU2,35.2545,-0.05600265
CU2,35.27588,-0.04665446
CU2,35.29734,-0.01628446
CU2,35.31853,-0.01355383
CU2,35.33964,0.0006676867
CU2,35.36166,0.02557524
CU2,35.3833,0.004012286
CU2,35.40454,0.02678082
CU2,35.42621,0.03487049
CU2,35.44775,0.03594024
CU2,35.46909,0.03223175
CU2,35.49067,0.02978511
CU2,35.51254,0.02620422
CU2,35.53432,0.02931817
CU2,35.55604,0.06636709
CU2,35.57771,0.003082484
CU2,35.59971,0.02607795
CU2,35.6219,0.02765136
CU2,35.64405,0.02491055
CU2,35.66612,0.02200083
CU2,35.68867,0.02208789
CU2,35.71128,-0.004062167
CU2,35.73438,-0.02193665
CU2,35.75751,-0.01804747
CU2,35.78113,-0.04344007
CU2,35.80488,-0.01493906
CU2,35.82872,-0.02424582
CU2,35.85312,-0.0483922
CU2,35.87681,-0.04923812
CU2,35.90116,-0.05242244
CU2,35.92568,-0.07589842
CU2,35.95082,-0.04187272
CU2,35.97538,-0.02500389
CU2,35.99828,-0.05186239
CU2,36.023,-0.05323945
CU2,36.0468,-0.03687515
CU2,36.07105,-0.05068938
CU2,36.09481,-0.03633698
CU2,36.11907,-0.03477792
CU2,36.14307,-0.03502574
CU2,36.1666,-0.017764
CU2,36.18934,-0.06669217
CU2,36.21235,-0.06460833
CU2,36.23704,-0.02221379
CU2,36.25956,-0.02563684
CU2,36.28354,-0.02322972
CU2,36.30552,-0.03518591
CU2,36.32708,-0.03921462
CU2,36.34931,-0.01949437
CU2,36.37215,-0.0195033
CU2,36.39439,-0.01000172
CU2,36.41718,0.004493338
CU2,36.43885,-0.02021555
CU2,36.46121,-0.02685053
CU2,36.48352,-0.03337408
CU2,36.50477,-0.04081436
CU2,36.52719,-0.01584892
CU2,36.55012,0.004577611
CU2,36.57233,-0.01216125
CU2,36.59398,-0.03085566
CU2,36.61637,-0.02778688
CU2,36.63848,-0.0342315
CU2,36.66093,-0.01048979
CU2,36.68282,0.02030242
CU2,36.70473,0.007150645
CU2,36.72672,-0.01234899
CU2,36.74926,0.004426365
CU2,36.77126,-0.03483431
CU2,36.79349,-0.02887294
CU2,36.81571,-0.01244326
CU2,36.8382,0.02531109
CU2,36.85996,0.0281412
CU2,36.88197,0.02309293
CU2,36.90384,-0.0007293862
CU2,36.9258,0.00928777
CU2,36.94796,-0.006529979
CU2,36.96936,-0.02735925
CU2,36.99171,-0.0049037
CU2,37.01398,0.01835416
CU2,37.03581,-0.007381112
CU2,37.05686,-0.0286845
CU2,37.07953,-0.06013251
CU2,37.10248,-0.03009692
CU2,37.12373,-0.07248325
CU2,37.14585,-0.03286008
CU2,37.16677,-0.04122691
CU2,37.19007,-0.04084419
CU2,37.21176,-0.08275924
CU2,37.23404,-0.05646061
CU2,37.25525,-0.0421726
CU2,37.27755,-0.04881449
CU2,37.29883,-0.03538483
CU2,37.3196,-0.04913457
CU2,37.34309,-0.05286707
CU2,37.36539,-0.05304108
CU2,37.38872,-0.05033188
CU2,37.41016,-9.018852e-05
CU2,37.43242,0.008020261
CU2,37.45383,-0.02055556
CU2,37.4765,-0.03504261
CU2,37.49867,-0.0283747
CU2,37.52088,-0.04208142
CU2,37.54347,-0.01141367
CU2,37.56519,-0.002786884
CU2,37.58765,0.01751954
CU2,37.60967,0.01065084
CU2,37.63148,-0.05464604
CU2,37.65392,-0.02508952
CU2,37.67662,0.007290476
CU2,37.69893,-0.002952697
CU2,37.72159,0.01327104
CU2,37.74401,0.0236966
CU2,37.76609,0.03477618
CU2,37.78837,-0.006441996
CU2,37.81029,-0.0121133
CU2,37.83262,-0.01435491
CU2,37.85511,0.05985388
CU2,37.8773,0.03556203
CU2,37.89961,0.02298892
CU2,37.92192,0.03258318
CU2,37.94387,-0.01083924
CU2,37.96639,-0.001527781
CU2,37.98913,-0.03010302
CU2,38.01203,0.01070769
CU2,38.03462,-0.03458394
CU2,38.05773,-0.02957666
CU2,38.08135,-0.05625595
CU2,38.10435,-0.01786517
CU2,38.12752,-0.06090239
CU2,38.15086,-0.04079208
CU2,38.17552,-0.06582593
CU2,38.20019,-0.04515982
CU2,38.22424,-0.06370567
CU2,38.24804,-0.06071904
CU2,38.27319,-0.05397787
CU2,38.29802,-0.03695239
CU2,38.32214,-0.07082782
CU2,38.34728,-0.08378443
CU2,38.37228,-0.09834962
CU2,38.39756,-0.1074483
CU2,38.42224,-0.07530848
CU2,38.44503,-0.07157709
CU2,38.46894,-0.07036134
CU2,38.49343,-0.05008936
CU2,38.51661,-0.06618758
CU2,38.53976,-0.04991147
CU2,38.56329,-0.04781659
CU2,38.58623,-0.04216314
CU2,38.60918,-0.08122448
CU2,38.63201,-0.05740675
CU2,38.65379,-0.05601767
CU2,38.67736,-0.05451029
CU2,38.70113,-0.07940032
CU2,38.72341,-0.05816396
CU2,38.74636,-0.07638228
CU2,38.76902,-0.05947097
CU2,38.79104,-0.0585701
CU2,38.81366,-0.03250231
CU2,38.83627,0.06041099
CU2,38.85881,0.0239528
CU2,38.88151,0.01929515
CU2,38.90387,-0.005801203
CU2,38.92563,0.002661569
CU2,38.9482,-0.01787123
CU2,38.97068,0.01690561
CU2,38.99344,0.02679796
CU2,39.01621,0.02233951
CU2,39.03872,-0.005216864
CU2,39.06092,-0.02879796
CU2,39.08332,-0.002158119
CU2,39.10587,-0.01247645
CU2,39.12825,-0.02082263
CU2,39.15084,-0.01287245
CU2,39.17348,-0.00350829
CU2,39.19573,-0.003429902
CU2,39.21776,-0.03208767
CU2,39.24014,-0.01982059
CU2,39.26278,-0.004915937
CU2,39.28529,-0.03852521
CU2,39.30753,-0.07000217
CU2,39.32975,-0.05428968
CU2,39.35215,-0.02858971
CU2,39.37489,-0.05775953
CU2,39.39712,-0.04737627
CU2,39.41977,-0.04907856
CU2,39.44243,-0.04926385
CU2,39.46489,-0.03319285
CU2,39.48686,-0.04892264
CU2,39.5094,-0.02280609
CU2,39.5321,-0.01919626
CU2,39.55444,-0.04191053
CU2,39.57703,-0.03075267
CU2,39.59887,-0.003529237
CU2,39.62159,-0.01667772
CU2,39.64402,-0.03416662
CU2,39.66634,-0.04137125
CU2,39.68909,-0.09735352
CU2,39.71169,-0.08788248
CU2,39.73425,-0.08724276
CU2,39.75718,-0.06032663
CU2,39.77867,-0.05690239
CU2,39.80181,-0.07465227
CU2,39.8251,-0.05520215
CU2,39.84701,-0.05682955
CU2,39.86979,-0.08732419
CU2,39.89262,-0.09690802
CU2,39.91579,-0.06806689
CU3,0.02726878,16.48693
CU3,0.03480998,15.04313
CU3,0.04728409,15.43213
CU3,0.0605373,13.95726
CU3,0.0763086,10.81293
CU3,0.09587616,9.992981
CU3,0.1152667,9.539414
CU3,0.1339514,8.261027
CU3,0.1534855,7.541486
CU3,0.1730909,6.557235
CU3,0.193622,5.972032
CU3,0.2143325,5.524199
CU3,0.2344468,4.810613
CU3,0.2555627,4.325021
CU3,0.2767393,4.265723
CU3,0.2961828,3.595221
CU3,0.3173257,3.211157
CU3,0.338807,3.121216
CU3,0.3589746,2.770389
CU3,0.379497,2.28278
CU3,0.4018261,2.190494
CU3,0.4230267,1.900024
CU3,0.4451009,1.657775
CU3,0.4676369,1.461856
CU3,0.4903142,1.394449
CU3,0.5120431,1.183996
CU3,0.5339912,0.9824161
CU3,0.5576353,0.863063
CU3,0.5814894,0.7938929
CU3,0.6050219,0.7896755
CU3,0.6261677,0.5972559
CU3,0.6490354,0.639827
CU3,0.6688481,0.5146165
CU3,0.6900614,0.3747392
CU3,0.7138551,0.3432329
CU3,0.7368648,0.2664784
CU3,0.7624277,0.2223869
CU3,0.7834575,0.235997
CU3,0.805938,0.06618218
CU3,0.8298262,0.09575528
CU3,0.854274,0.07392596
CU3,0.8768172,-0.009789463
CU3,0.9024214,-0.0533432
CU3,0.9269087,-0.03550817
CU3,0.9484599,-0.1377154
CU3,0.9683936,-0.1149476
CU3,0.987267,-0.1365271
CU3,1.010281,-0.2579942
CU3,1.032878,-0.2081776
CU3,1.05393,-0.2864933
CU3,1.074847,-0.3473622
CU3,1.097597,-0.2376763
CU3,1.120018,-0.2999452
CU3,1.142432,-0.3088866
CU3,1.164874,-0.3187897
CU3,1.189982,-0.3601081
CU3,1.213193,-0.3327972
CU3,1.236424,-0.333735
CU3,1.259257,-0.3750591
CU3,1.282762,-0.4278436
CU3,1.305536,-0.3731329
CU3,1.328159,-0.4167247
CU3,1.35154,-0.4381178
CU3,1.374427,-0.4368544
CU3,1.397569,-0.4524481
CU3,1.420768,-0.4472341
CU3,1.44424,-0.4960701
CU3,1.466651,-0.4382499
CU3,1.48969,-0.4901902
CU3,1.512439,-0.4865515
CU3,1.535279,-0.4492044
CU3,1.558597,-0.4715693
CU3,1.581042,-0.4939414
CU3,1.603866,-0.5272674
CU3,1.626733,-0.4817703
CU3,1.649543,-0.5147543
CU3,1.672004,-0.5188206
CU3,1.69484,-0.5159434
CU3,1.717741,-0.4816913
CU3,1.740718,-0.4686164
CU3,1.763857,-0.5171739
CU3,1.786327,-0.5428282
CU3,1.809015,-0.5113802
CU3,1.832273,-0.4645113
CU3,1.855307,-0.4958946
CU3,1.878635,-0.4918943
CU3,1.901806,-0.5103451
CU3,1.925031,-0.5005866
CU3,1.948015,-0.5076419
CU3,1.971034,-0.5016343
CU3,1.993696,-0.5053505
CU3,2.0173,-0.4645857
CU3,2.040726,-0.4957247
CU3,2.063337,-0.4874318
CU3,2.086459,-0.4695808
CU3,2.108948,-0.5126714
CU3,2.1316,-0.46393
CU3,2.154827,-0.4704341
CU3,2.177749,-0.4864744
CU3,2.200476,-0.4922811
CU3,2.222949,-0.4367957
CU3,2.246335,-0.5005545
CU3,2.268496,-0.5069076
CU3,2.291428,-0.4727797
CU3,2.314805,-0.5349572
CU3,2.337581,-0.4549595
CU3,2.360997,-0.4829104
CU3,2.38325,-0.4931339
CU3,2.405486,-0.458306
CU3,2.428557,-0.4658508
CU3,2.451975,-0.5159889
CU3,2.474511,-0.4626349
CU3,2.497626,-0.4296575
CU3,2.520611,-0.5175226
CU3,2.543053,-0.3956773
CU3,2.566689,-0.5147802
CU3,2.589211,-0.4715492
CU3,2.612697,-0.441814
CU3,2.636234,-0.4687139
CU3,2.659497,-0.449258
CU3,2.682823,-0.4465769
CU3,2.70544,-0.4257519
CU3,2.729214,-0.4610257
CU3,2.752023,-0.4436666
CU3,2.774764,-0.4383137
CU3,2.797749,-0.4095425
CU3,2.820431,-0.4199752
CU3,2.843198,-0.4333504
CU3,2.866513,-0.3884807
CU3,2.889628,-0.4062004
CU3,2.912809,-0.4014915
CU3,2.936329,-0.4311347
CU3,2.959925,-0.3799411
CU3,2.983233,-0.424676
CU3,3.005317,-0.448506
CU3,3.027256,-0.4063062
CU3,3.050426,-0.4014223
CU3,3.073386,-0.3984342
CU3,3.095965,-0.3974622
CU3,3.118932,-0.3918927
CU3,3.142104,-0.4188062
CU3,3.163803,-0.4157816
CU3,3.185443,-0.3807437
CU3,3.209352,-0.3485884
CU3,3.23286,-0.3618972
CU3,3.256172,-0.3234689
CU3,3.279511,-0.3412951
CU3,3.302569,-0.3527076
CU3,3.32547,-0.3702825
CU3,3.348106,-0.3542058
CU3,3.370623,-0.3281875
CU3,3.394508,-0.3255808
CU3,3.417752,-0.342667
CU3,3.439005,-0.3766727
CU3,3.461659,-0.3542389
CU3,3.484315,-0.3457531
CU3,3.507172,-0.3402856
CU3,3.53052,-0.3226428
CU3,3.55307,-0.2966392
CU3,3.57529,-0.3125084
CU3,3.597352,-0.3335532
CU3,3.620069,-0.2860811
CU3,3.643172,-0.2933386
CU3,3.666354,-0.2448425
CU3,3.689793,-0.2850954
CU3,3.713405,-0.3001593
CU3,3.735949,-0.3363121
CU3,3.758295,-0.3078189
CU3,3.78151,-0.3653829
CU3,3.805083,-0.3175078
CU3,3.828294,-0.3138237
CU3,3.85113,-0.3356054
CU3,3.873673,-0.3773841
CU3,3.897036,-0.3053875
CU3,3.919811,-0.3544751
CU3,3.942773,-0.3408955
CU3,3.965769,-0.3599278
CU3,3.988665,-0.3200529
CU3,4.011584,-0.2934656
CU3,4.032733,-0.3202631
CU3,4.056211,-0.2530804
CU3,4.077788,-0.2963153
CU3,4.100435,-0.3102908
CU3,4.122149,-0.294892
CU3,4.145107,-0.2915435
CU3,4.167186,-0.2429758
CU3,4.189434,-0.2039309
CU3,4.212258,-0.2778621
CU3,4.235258,-0.3027229
CU3,4.259076,-0.2454036
CU3,4.281794,-0.3048715
CU3,4.305911,-0.2500641
CU3,4.328621,-0.2475356
CU3,4.352521,-0.2538433
CU3,4.375124,-0.2137208
CU3,4.398614,-0.2576655
CU3,4.422081,-0.2591574
CU3,4.443919,-0.2677138
CU3,4.466202,-0.220233
CU3,4.487584,-0.2710652
CU3,4.508146,-0.2248837
CU3,4.530991,-0.2359824
CU3,4.55239,-0.1984732
CU3,4.573976,-0.2917816
CU3,4.596982,-0.2267099
CU3,4.619517,-0.2792877
CU3,4.642119,-0.2026434
CU3,4.665001,-0.1853258
CU3,4.687475,-0.2071635
CU3,4.71139,-0.252727
CU3,4.735437,-0.1900984
CU3,4.75776,-0.2386877
CU3,4.781479,-0.1863055
CU3,4.804882,-0.1937426
CU3,4.827041,-0.2159911
CU3,4.849136,-0.1852823
CU3,4.871617,-0.1903811
CU3,4.893844,-0.2062728
CU3,4.916829,-0.1417895
CU3,4.94003,-0.119351
CU3,4.962251,-0.1386741
CU3,4.984729,-0.1857069
CU3,5.007819,-0.1683732
CU3,5.029695,-0.1650581
CU3,5.051462,-0.1381594
CU3,5.074066,-0.2017798
CU3,5.096501,-0.1848752
CU3,5.119563,-0.2014211
CU3,5.140995,-0.2201711
CU3,5.16309,-0.2317226
CU3,5.185658,-0.2409308
CU3,5.208155,-0.1957396
CU3,5.229767,-0.1609831
CU3,5.252688,-0.2139687
CU3,5.276293,-0.1934875
CU3,5.298326,-0.1440205
CU3,5.32063,-0.148567
CU3,5.342647,-0.1814605
CU3,5.365972,-0.1140359
CU3,5.388029,-0.1481467
CU3,5.410565,-0.1385305
CU3,5.43235,-0.1710754
CU3,5.455077,-0.1518074
CU3,5.477154,-0.1122677
CU3,5.499209,-0.1160063
CU3,5.521605,-0.1775825
CU3,5.543703,-0.1654192
CU3,5.566363,-0.1675711
CU3,5.588306,-0.1486362
CU3,5.610851,-0.1704181
CU3,5.633551,-0.172335
CU3,5.656047,-0.1272436
CU3,5.678783,-0.1661079
CU3,5.701643,-0.1565405
CU3,5.723526,-0.1438309
CU3,5.745806,-0.08960836
CU3,5.767426,-0.1344009
CU3,5.789527,-0.09946111
CU3,5.812349,-0.09417678
CU3,5.833466,-0.09262608
CU3,5.855748,-0.09689612
CU3,5.877758,-0.09081267
CU3,5.900093,-0.0861945
CU3,5.922564,-0.06709573
CU3,5.943887,-0.09233265
CU3,5.965669,-0.1255372
CU3,5.987441,-0.1797968
CU3,6.01023,-0.1238631
CU3,6.032547,-0.1290397
CU3,6.055505,-0.1591477
CU3,6.077218,-0.1099078
CU3,6.099489,-0.1530211
CU3,6.121269,-0.1571196
CU3,6.142745,-0.1628092
CU3,6.165581,-0.1302541
CU3,6.189078,-0.09849022
CU3,6.213096,-0.03926154
CU3,6.233854,-0.1209171
CU3,6.255569,-0.1222114
CU3,6.278371,-0.06977832
CU3,6.30111,-0.1131456
CU3,6.32387,-0.08513202
CU3,6.346176,-0.0915244
CU3,6.368731,-0.06432133
CU3,6.391467,-0.08132687
CU3,6.413173,-0.1030567
CU3,6.434643,-0.09916571
CU3,6.458305,-0.01947809
CU3,6.481167,-0.1350599
CU3,6.503876,-0.116798
CU3,6.526117,-0.1020954
CU3,6.549384,-0.1119806
CU3,6.572617,-0.0996699
CU3,6.596407,-0.1196011
CU3,6.620638,-0.1503816
CU3,6.644388,-0.1140687
CU3,6.667724,-0.1129585
CU3,6.689606,-0.1233412
CU3,6.713572,-0.0632086
CU3,6.737963,-0.04695727
CU3,6.762506,-0.07095099
CU3,6.786525,-0.078096
CU3,6.810803,-0.1213397
CU3,6.834492,-0.06258033
CU3,6.857545,-0.01241222
CU3,6.881661,-0.04793475
CU3,6.905993,-0.07343024
CU3,6.931748,-0.06811729
CU3,6.954654,-0.04351073
CU3,6.977581,-0.07117299
CU3,7.000675,-0.04170922
CU3,7.023518,-0.02443423
CU3,7.045898,0.005645104
CU3,7.068184,-0.07507407
CU3,7.091023,-0.07314879
CU3,7.113404,-0.0775969
CU3,7.135529,0.01406356
CU3,7.157116,-0.079422
CU3,7.179232,-0.04303519
CU3,7.20081,-0.04469519
CU3,7.222279,-0.04050254
CU3,7.243468,-0.06528511
CU3,7.265209,-0.03369173
CU3,7.286771,0.01436921
CU3,7.308123,-0.01413078
CU3,7.329182,-0.0226478
CU3,7.350767,-0.05688572
CU3,7.372412,-0.01175068
CU3,7.394019,-0.09820695
CU3,7.415637,-0.04250034
CU3,7.437304,-0.01792962
CU3,7.458441,-0.02458619
CU3,7.479716,-0.03277762
CU3,7.501115,-0.03851784
CU3,7.522549,-0.0174186
CU3,7.544002,-0.008425218
CU3,7.564893,-0.02114623
CU3,7.586727,0.003820521
CU3,7.607407,0.01352671
CU3,7.629261,-0.005168128
CU3,7.651076,-0.03359634
CU3,7.673122,-0.005889966
CU3,7.695321,-0.04501222
CU3,7.717117,-0.02383628
CU3,7.739161,-0.03716401
CU3,7.759591,0.0008660236
CU3,7.779694,0.01250025
CU3,7.801335,-0.02074474
CU3,7.82393,0.01939171
CU3,7.845093,-0.01726171
CU3,7.866242,0.005866719
CU3,7.886673,0.0270026
CU3,7.90722,0.0301861
CU3,7.927845,0.04986512
CU3,7.948066,-0.01339045
CU3,7.96995,0.0132792
CU3,7.992918,-0.012582
CU3,8.013492,0.01060278
CU3,8.034044,-0.01728046
CU3,8.055055,0.03900056
CU3,8.076166,0.02179343
CU3,8.098135,-0.02115858
CU3,8.119601,-0.01531272
CU3,8.141142,-0.05003346
CU3,8.162977,0.01986635
CU3,8.184413,-0.009753132
CU3,8.205939,0.03253712
CU3,8.227482,0.01572239
CU3,8.248942,0.03492426
CU3,8.269957,-0.01153087
CU3,8.291275,-0.01237525
CU3,8.312473,-0.01539384
CU3,8.333646,0.01277699
CU3,8.355039,0.03160058
CU3,8.375541,-0.05184431
CU3,8.39734,-0.01977858
CU3,8.417775,-0.0463453
CU3,8.439072,0.02692181
CU3,8.459116,0.0438467
CU3,8.479289,0.02773306
CU3,8.500694,0.06300691
CU3,8.521226,0.01570721
CU3,8.542862,0.02035295
CU3,8.563969,-0.01942645
CU3,8.585689,0.1058935
CU3,8.60622,0.05432911
CU3,8.628054,0.06625634
CU3,8.648938,-0.01022029
CU3,8.671288,0.01462736
CU3,8.693694,0.00223933
CU3,8.713684,-0.04271514
CU3,8.736725,0.0777219
CU3,8.758299,0.08007529
CU3,8.78017,0.07741372
CU3,8.80256,0.01061829
CU3,8.824997,0.02673801
CU3,8.846925,0.03516918
CU3,8.869229,0.06315062
CU3,8.891443,0.05743801
CU3,8.913739,0.04856117
CU3,8.937338,0.06796263
CU3,8.959185,0.02881102
CU3,8.981204,0.0207407
CU3,9.004054,0.02797248
CU3,9.026359,0.03113609
CU3,9.048864,0.01374384
CU3,9.071706,-0.03059468
CU3,9.094664,0.02903648
CU3,9.117979,-0.02635647
CU3,9.141721,0.03263869
CU3,9.165085,0.06039217
CU3,9.188084,0.03006521
CU3,9.211807,0.002364284
CU3,9.235272,0.01076063
CU3,9.258765,-0.005733722
CU3,9.281959,0.06452104
CU3,9.305024,0.07863199
CU3,9.327632,0.01436141
CU3,9.350169,0.02499135
CU3,9.3721,0.01315908
CU3,9.394282,-0.01586614
CU3,9.416552,0.02470501
CU3,9.438414,0.03687765
CU3,9.459933,0.0473388
CU3,9.481377,0.1143093
CU3,9.50322,0.01887926
CU3,9.525022,0.04022245
CU3,9.546929,0.06745208
CU3,9.569052,0.06824849
CU3,9.590817,0.05424616
CU3,9.612402,0.03727451
CU3,9.633128,0.04268858
CU3,9.654557,0.03202723
CU3,9.676332,0.03200932
CU3,9.697287,-0.002102158
CU3,9.719443,0.009062554
CU3,9.741378,0.01209029
CU3,9.762393,0.009997358
CU3,9.783655,0.02218457
CU3,9.80535,0.03859131
CU3,9.82673,0.04172
CU3,9.849164,0.03013788
CU3,9.870656,0.06207562
CU3,9.89203,0.04838462
CU3,9.914579,0.08848677
CU3,9.934893,0.07398638
CU3,9.956118,0.09233194
CU3,9.977202,0.07045486
CU3,9.997476,0.0976329
CU3,10.01972,0.08264235
CU3,10.04116,0.1171868
CU3,10.06135,0.06514301
CU3,10.08146,0.08498354
CU3,10.1014,0.06568832
CU3,10.12092,0.07188203
CU3,10.14125,0.05521239
CU3,10.16313,0.06296736
CU3,10.18586,0.03744412
CU3,10.20753,-0.05912628
CU3,10.22753,0.01887811
CU3,10.24881,-0.004685957
CU3,10.27195,0.007447978
CU3,10.29546,-0.04373241
CU3,10.31821,0.001260935
CU3,10.34068,-0.003378591
CU3,10.36377,0.02327476
CU3,10.38426,-0.009283291
CU3,10.40556,0.04418288
CU3,10.42833,0.1096261
CU3,10.45023,0.07120909
CU3,10.47169,-0.01799891
CU3,10.49217,0.04196731
CU3,10.51255,0.02766535
CU3,10.53449,0.06175904
CU3,10.5563,-0.01086025
CU3,10.5772,0.1050118
CU3,10.59937,0.02092986
CU3,10.62022,0.08513425
CU3,10.64134,-0.0305814
CU3,10.66267,0.03142405
CU3,10.68435,0.04116278
CU3,10.70612,0.1080468
CU3,10.72807,0.03907422
CU3,10.74883,0.1060103
CU3,10.77053,0.05143896
CU3,10.79286,0.03990306
CU3,10.81438,0.04312871
CU3,10.83661,0.06164786
CU3,10.85857,0.07882866
CU3,10.88109,0.09599097
CU3,10.90337,0.07715899
CU3,10.92624,0.105727
CU3,10.949,0.1215289
CU3,10.97231,0.09817245
CU3,10.99528,0.1065547
CU3,11.0185,0.1026624
CU3,11.042,0.09749919
CU3,11.06579,0.09970223
CU3,11.08956,0.09161423
CU3,11.11338,0.0793485
CU3,11.13734,0.09624009
CU3,11.16115,0.05494865
CU3,11.18509,0.06750478
CU3,11.20898,0.08728485
CU3,11.23319,0.0971752
CU3,11.25713,0.1080689
CU3,11.28092,0.1143082
CU3,11.30408,0.1347848
CU3,11.32728,0.1563739
CU3,11.35056,0.1542894
CU3,11.37372,0.1477379
CU3,11.39639,0.1459411
CU3,11.41899,0.1188873
CU3,11.44161,0.08921158
CU3,11.46418,0.1082654
CU3,11.4863,0.1024739
CU3,11.50883,0.1096032
CU3,11.53064,0.03786197
CU3,11.55287,0.05406662
CU3,11.57491,0.0603132
CU3,11.59662,0.1195411
CU3,11.61875,0.06641872
CU3,11.64078,0.1165714
CU3,11.66267,0.09991731
CU3,11.68442,0.06955894
CU3,11.70644,0.06595232
CU3,11.72796,0.06455566
CU3,11.75047,0.06611645
CU3,11.77244,0.07263043
CU3,11.79433,0.07201871
CU3,11.81636,0.06922209
CU3,11.83808,0.1256147
CU3,11.85971,0.1273779
CU3,11.8814,0.06152747
CU3,11.90312,0.1327797
CU3,11.92472,0.1206442
CU3,11.94633,0.1325952
CU3,11.96755,0.1412495
CU3,11.98894,0.1287962
CU3,12.0103,0.1084382
CU3,12.03174,0.1174894
CU3,12.05345,0.09488818
CU3,12.07496,0.1374976
CU3,12.09637,0.1537897
CU3,12.11784,0.1326627
CU3,12.13931,0.08749419
CU3,12.16063,0.1545207
CU3,12.18196,0.102368
CU3,12.2035,0.1335396
CU3,12.22515,0.07885267
CU3,12.2467,0.09054384
CU3,12.26824,0.1089204
CU3,12.28975,0.06145854
CU3,12.31166,0.08964154
CU3,12.33311,0.08547123
CU3,12.35453,0.1135099
CU3,12.37605,0.08737044
CU3,12.39807,0.123218
CU3,12.41953,0.1212043
CU3,12.44079,0.167497
CU3,12.46222,0.1459079
CU3,12.48369,0.08635304
CU3,12.50528,0.1563273
CU3,12.52644,0.1235064
CU3,12.54825,0.07144308
CU3,12.56982,0.09730796
CU3,12.59136,0.1128099
CU3,12.61318,0.1095649
CU3,12.63603,0.1838166
CU3,12.65896,0.1027208
CU3,12.68167,0.1012337
CU3,12.70383,0.08397131
CU3,12.72619,0.1042811
CU3,12.74933,0.0376749
CU3,12.77136,0.1210282
CU3,12.79469,0.07400459
CU3,12.81836,0.09514206
CU3,12.84128,0.02091595
CU3,12.8637,-0.04252608
CU3,12.88626,0.03173953
CU3,12.909,0.07396819
CU3,12.93407,0.08947682
