CD1_p_kPa,CD1_e,CD2_p_kPa,CD2_e,CD3_p_kPa,CD3_e,CD4_p_kPa,CD4_e,CD5_p_kPa,CD5_e,CD6_p_kPa,CD6_e
1.607518E+02,6.835626E-01,2.277664E+02,4.901354E-01,1.733026E+02,5.711663E-01,1.181641E+02,5.013723E-01,4.051847E+02,4.919891E-01,9.417896E+02,4.863295E-01
1.608981E+02,6.835235E-01,2.279823E+02,4.902421E-01,1.734238E+02,5.711941E-01,1.181927E+02,5.014841E-01,4.056438E+02,4.920831E-01,9.433115E+02,4.863535E-01
1.610375E+02,6.835360E-01,2.282953E+02,4.903644E-01,1.736523E+02,5.712112E-01,1.184182E+02,5.016197E-01,4.061448E+02,4.921601E-01,9.438910E+02,4.863789E-01
1.611641E+02,6.835013E-01,2.284587E+02,4.905197E-01,1.738213E+02,5.712357E-01,1.184415E+02,5.017628E-01,4.066003E+02,4.922534E-01,9.453028E+02,4.864260E-01
1.612499E+02,6.834817E-01,2.286747E+02,4.906507E-01,1.740755E+02,5.712371E-01,1.186290E+02,5.018804E-01,4.070700E+02,4.923133E-01,9.468148E+02,4.864990E-01
1.613230E+02,6.833944E-01,2.289488E+02,4.907665E-01,1.741835E+02,5.712534E-01,1.186701E+02,5.020078E-01,4.075484E+02,4.923608E-01,9.481611E+02,4.865549E-01
1.615657E+02,6.833782E-01,2.291580E+02,4.908823E-01,1.744244E+02,5.712929E-01,1.188371E+02,5.021406E-01,4.079980E+02,4.924831E-01,9.492775E+02,4.865938E-01
1.616496E+02,6.833622E-01,2.294458E+02,4.910270E-01,1.745136E+02,5.713123E-01,1.189006E+02,5.022772E-01,4.084076E+02,4.925758E-01,9.498819E+02,4.866432E-01
1.617682E+02,6.832896E-01,2.295832E+02,4.911387E-01,1.747913E+02,5.713279E-01,1.190610E+02,5.024201E-01,4.088791E+02,4.926719E-01,9.511573E+02,4.867049E-01
1.619430E+02,6.832870E-01,2.298846E+02,4.912824E-01,1.749492E+02,5.713630E-01,1.191427E+02,5.025315E-01,4.093309E+02,4.927559E-01,9.529551E+02,4.867184E-01
1.619914E+02,6.832681E-01,2.300274E+02,4.914153E-01,1.751457E+02,5.713988E-01,1.192870E+02,5.026684E-01,4.096891E+02,4.928571E-01,9.540162E+02,4.867762E-01
1.620713E+02,6.832521E-01,2.303396E+02,4.915517E-01,1.752690E+02,5.714155E-01,1.193504E+02,5.027906E-01,4.101546E+02,4.929520E-01,9.549254E+02,4.868531E-01
1.621790E+02,6.832118E-01,2.304851E+02,4.916899E-01,1.755110E+02,5.714221E-01,1.194812E+02,5.029309E-01,4.105792E+02,4.930030E-01,9.559140E+02,4.869405E-01
1.624046E+02,6.831650E-01,2.307599E+02,4.918133E-01,1.756374E+02,5.714411E-01,1.195628E+02,5.030770E-01,4.109943E+02,4.930957E-01,9.571168E+02,4.869546E-01
1.624205E+02,6.831517E-01,2.308986E+02,4.919218E-01,1.758697E+02,5.714687E-01,1.196934E+02,5.031989E-01,4.114159E+02,4.931736E-01,9.587183E+02,4.870203E-01
1.625569E+02,6.831293E-01,2.311801E+02,4.920521E-01,1.759771E+02,5.715074E-01,1.197550E+02,5.033276E-01,4.118449E+02,4.932420E-01,9.592857E+02,4.871025E-01
1.626625E+02,6.830940E-01,2.313256E+02,4.922219E-01,1.762135E+02,5.715129E-01,1.198419E+02,5.034585E-01,4.123023E+02,4.933471E-01,9.605694E+02,4.871516E-01
1.627994E+02,6.830704E-01,2.316044E+02,4.923431E-01,1.763070E+02,5.715593E-01,1.199528E+02,5.036197E-01,4.126820E+02,4.934271E-01,9.613081E+02,4.872259E-01
1.629034E+02,6.830495E-01,2.317002E+02,4.924758E-01,1.765547E+02,5.715614E-01,1.200740E+02,5.037569E-01,4.130799E+02,4.935157E-01,9.626748E+02,4.873025E-01
1.629991E+02,6.829873E-01,2.319768E+02,4.926156E-01,1.766877E+02,5.715891E-01,1.201884E+02,5.038531E-01,4.134866E+02,4.936017E-01,9.641251E+02,4.873107E-01
1.630698E+02,6.829749E-01,2.321451E+02,4.927490E-01,1.768790E+02,5.716134E-01,1.202794E+02,5.039986E-01,4.138597E+02,4.936800E-01,9.650169E+02,4.873562E-01
1.631935E+02,6.829579E-01,2.323500E+02,4.928914E-01,1.769965E+02,5.716363E-01,1.204225E+02,5.041357E-01,4.142468E+02,4.937867E-01,9.658244E+02,4.874749E-01
1.632705E+02,6.829501E-01,2.325275E+02,4.930203E-01,1.772462E+02,5.716504E-01,1.204414E+02,5.042838E-01,4.146287E+02,4.939098E-01,9.667896E+02,4.875063E-01
1.634352E+02,6.828808E-01,2.327455E+02,4.931576E-01,1.773290E+02,5.716888E-01,1.206119E+02,5.044458E-01,4.150215E+02,4.939577E-01,9.678644E+02,4.874785E-01
1.635495E+02,6.828708E-01,2.328864E+02,4.932874E-01,1.775384E+02,5.716915E-01,1.206027E+02,5.045651E-01,4.154881E+02,4.940400E-01,9.693002E+02,4.876161E-01
1.635506E+02,6.828257E-01,2.330561E+02,4.934209E-01,1.776186E+02,5.717105E-01,1.207991E+02,5.047040E-01,4.157701E+02,4.941195E-01,9.699214E+02,4.876010E-01
1.636723E+02,6.827974E-01,2.332847E+02,4.935336E-01,1.778475E+02,5.717681E-01,1.207920E+02,5.048229E-01,4.161619E+02,4.942519E-01,9.709052E+02,4.877260E-01
1.637621E+02,6.827768E-01,2.334498E+02,4.936774E-01,1.779502E+02,5.717808E-01,1.209543E+02,5.049961E-01,4.166784E+02,4.943226E-01,9.714710E+02,4.877899E-01
1.639382E+02,6.827518E-01,2.336855E+02,4.938323E-01,1.781508E+02,5.717934E-01,1.210009E+02,5.051225E-01,4.170207E+02,4.944176E-01,9.727480E+02,4.878455E-01
1.640119E+02,6.827448E-01,2.338171E+02,4.939439E-01,1.782766E+02,5.718024E-01,1.211324E+02,5.052505E-01,4.172843E+02,4.944992E-01,9.740045E+02,4.879400E-01
1.640700E+02,6.827074E-01,2.340800E+02,4.940928E-01,1.784871E+02,5.718226E-01,1.211363E+02,5.053948E-01,4.177684E+02,4.945964E-01,9.748903E+02,4.880027E-01
1.641919E+02,6.826474E-01,2.341684E+02,4.942291E-01,1.785731E+02,5.718613E-01,1.212764E+02,5.055442E-01,4.180039E+02,4.946723E-01,9.757117E+02,4.880492E-01
1.643503E+02,6.826311E-01,2.344600E+02,4.943489E-01,1.788519E+02,5.718813E-01,1.213032E+02,5.056801E-01,4.183987E+02,4.947998E-01,9.766062E+02,4.880888E-01
1.644108E+02,6.826060E-01,2.344903E+02,4.944875E-01,1.789303E+02,5.719041E-01,1.214471E+02,5.058152E-01,4.187951E+02,4.948542E-01,9.779414E+02,4.881882E-01
1.645628E+02,6.825469E-01,2.347528E+02,4.946416E-01,1.791363E+02,5.719317E-01,1.214490E+02,5.059571E-01,4.190993E+02,4.949318E-01,9.790634E+02,4.882467E-01
1.646096E+02,6.825449E-01,2.348529E+02,4.947818E-01,1.792251E+02,5.719335E-01,1.215312E+02,5.061139E-01,4.194076E+02,4.951207E-01,9.796429E+02,4.882665E-01
1.647064E+02,6.825228E-01,2.350934E+02,4.949063E-01,1.794521E+02,5.719675E-01,1.215915E+02,5.062532E-01,4.197993E+02,4.952212E-01,9.802826E+02,4.883485E-01
1.647451E+02,6.825028E-01,2.352006E+02,4.950453E-01,1.795137E+02,5.720058E-01,1.217069E+02,5.063829E-01,4.200975E+02,4.953020E-01,9.814899E+02,4.884234E-01
1.649597E+02,6.824833E-01,2.354181E+02,4.951795E-01,1.797559E+02,5.720210E-01,1.217940E+02,5.065259E-01,4.204203E+02,4.953899E-01,9.827931E+02,4.885247E-01
1.650788E+02,6.824383E-01,2.354884E+02,4.953357E-01,1.798525E+02,5.720470E-01,1.218045E+02,5.066668E-01,4.208263E+02,4.955240E-01,9.835139E+02,4.885844E-01
1.651589E+02,6.824315E-01,2.357756E+02,4.954862E-01,1.800434E+02,5.720714E-01,1.219346E+02,5.068168E-01,4.212270E+02,4.956015E-01,9.841693E+02,4.886327E-01
1.651678E+02,6.823961E-01,2.358551E+02,4.956427E-01,1.801312E+02,5.720970E-01,1.219683E+02,5.069603E-01,4.215197E+02,4.956809E-01,9.851568E+02,4.886824E-01
1.653043E+02,6.823565E-01,2.360794E+02,4.957884E-01,1.803297E+02,5.721198E-01,1.220592E+02,5.070825E-01,4.217545E+02,4.957562E-01,9.858500E+02,4.887422E-01
1.654293E+02,6.823652E-01,2.361515E+02,4.959325E-01,1.804274E+02,5.721461E-01,1.220861E+02,5.072094E-01,4.221366E+02,4.958446E-01,9.873708E+02,4.888276E-01
1.654425E+02,6.823299E-01,2.364034E+02,4.960295E-01,1.806365E+02,5.721651E-01,1.222481E+02,5.073636E-01,4.224792E+02,4.959751E-01,9.878953E+02,4.888872E-01
1.655498E+02,6.822994E-01,2.365008E+02,4.961880E-01,1.807055E+02,5.722163E-01,1.222159E+02,5.075271E-01,4.227689E+02,4.960763E-01,9.885572E+02,4.889867E-01
1.656590E+02,6.822870E-01,2.367195E+02,4.963104E-01,1.808621E+02,5.722427E-01,1.223791E+02,5.076656E-01,4.230601E+02,4.962026E-01,9.894245E+02,4.890929E-01
1.657811E+02,6.822561E-01,2.367666E+02,4.964747E-01,1.810493E+02,5.722699E-01,1.223978E+02,5.078090E-01,4.232908E+02,4.962967E-01,9.904652E+02,4.891253E-01
1.658390E+02,6.822401E-01,2.370109E+02,4.966193E-01,1.811770E+02,5.722848E-01,1.225224E+02,5.079486E-01,4.236703E+02,4.963660E-01,9.915482E+02,4.891856E-01
1.659915E+02,6.822385E-01,2.370892E+02,4.968041E-01,1.812456E+02,5.723190E-01,1.225560E+02,5.080714E-01,4.240533E+02,4.964716E-01,9.920514E+02,4.892689E-01
1.660755E+02,6.822063E-01,2.373618E+02,4.969525E-01,1.814867E+02,5.723570E-01,1.226292E+02,5.082159E-01,4.243227E+02,4.965525E-01,9.927359E+02,4.893190E-01
1.661533E+02,6.821919E-01,2.374172E+02,4.970743E-01,1.815656E+02,5.723756E-01,1.226855E+02,5.083589E-01,4.245599E+02,4.966650E-01,9.935842E+02,4.893982E-01
1.661945E+02,6.821776E-01,2.376443E+02,4.972114E-01,1.817941E+02,5.723950E-01,1.227699E+02,5.085163E-01,4.248162E+02,4.967711E-01,9.949203E+02,4.894454E-01
1.663225E+02,6.821450E-01,2.377577E+02,4.973633E-01,1.818369E+02,5.724201E-01,1.228653E+02,5.086412E-01,4.251471E+02,4.968808E-01,9.954280E+02,4.895317E-01
1.663161E+02,6.821191E-01,2.378475E+02,4.975162E-01,1.820444E+02,5.724744E-01,1.229057E+02,5.088048E-01,4.254285E+02,4.969951E-01,9.961272E+02,4.895902E-01
1.665174E+02,6.820825E-01,2.379850E+02,4.976237E-01,1.821277E+02,5.724923E-01,1.229597E+02,5.089496E-01,4.257685E+02,4.970851E-01,9.967189E+02,4.896891E-01
1.664963E+02,6.820744E-01,2.381847E+02,4.977646E-01,1.823240E+02,5.725194E-01,1.229964E+02,5.090847E-01,4.260305E+02,4.972031E-01,9.977577E+02,4.897643E-01
1.666686E+02,6.820362E-01,2.382753E+02,4.979164E-01,1.823890E+02,5.725458E-01,1.230956E+02,5.092335E-01,4.263192E+02,4.972878E-01,9.985943E+02,4.898151E-01
1.667012E+02,6.820322E-01,2.384322E+02,4.980644E-01,1.825799E+02,5.725773E-01,1.230969E+02,5.093596E-01,4.266244E+02,4.973971E-01,9.995321E+02,4.899181E-01
1.668131E+02,6.820113E-01,2.385835E+02,4.982328E-01,1.826209E+02,5.726264E-01,1.232300E+02,5.095191E-01,4.268477E+02,4.974944E-01,9.997593E+02,4.900013E-01
1.668235E+02,6.819655E-01,2.387447E+02,4.983592E-01,1.828550E+02,5.726514E-01,1.232094E+02,5.096669E-01,4.271381E+02,4.975762E-01,1.000518E+03,4.900912E-01
1.669599E+02,6.819746E-01,2.388108E+02,4.984801E-01,1.828972E+02,5.726940E-01,1.233484E+02,5.098080E-01,4.274451E+02,4.976873E-01,1.001120E+03,4.901213E-01
1.670429E+02,6.819279E-01,2.389941E+02,4.986595E-01,1.831213E+02,5.727203E-01,1.233288E+02,5.099634E-01,4.276652E+02,4.977866E-01,1.002429E+03,4.901901E-01
1.671097E+02,6.818999E-01,2.390814E+02,4.987957E-01,1.831917E+02,5.727375E-01,1.233709E+02,5.100926E-01,4.279935E+02,4.979112E-01,1.003294E+03,4.902694E-01
1.671563E+02,6.819187E-01,2.392416E+02,4.989639E-01,1.833663E+02,5.727841E-01,1.234801E+02,5.102171E-01,4.282397E+02,4.979857E-01,1.003659E+03,4.903160E-01
1.672822E+02,6.818761E-01,2.394222E+02,4.991036E-01,1.834372E+02,5.728093E-01,1.235571E+02,5.103880E-01,4.285943E+02,4.980823E-01,1.004504E+03,4.904145E-01
1.673705E+02,6.818778E-01,2.395054E+02,4.992528E-01,1.835909E+02,5.728483E-01,1.236057E+02,5.105485E-01,4.288672E+02,4.981981E-01,1.005447E+03,4.904977E-01
1.674492E+02,6.818529E-01,2.395950E+02,4.993646E-01,1.836900E+02,5.728751E-01,1.236645E+02,5.106806E-01,4.291030E+02,4.983326E-01,1.006484E+03,4.905754E-01
1.676202E+02,6.818269E-01,2.397032E+02,4.995248E-01,1.839037E+02,5.728973E-01,1.237135E+02,5.108289E-01,4.293386E+02,4.984447E-01,1.006967E+03,4.906707E-01
1.675911E+02,6.818102E-01,2.398448E+02,4.996916E-01,1.839310E+02,5.729328E-01,1.237875E+02,5.109605E-01,4.295560E+02,4.985504E-01,1.007134E+03,4.907182E-01
1.677211E+02,6.817908E-01,2.399656E+02,4.998529E-01,1.841359E+02,5.729560E-01,1.238675E+02,5.111145E-01,4.298636E+02,4.986371E-01,1.008108E+03,4.908562E-01
1.678037E+02,6.817671E-01,2.400850E+02,5.000198E-01,1.842224E+02,5.729983E-01,1.239018E+02,5.112570E-01,4.301119E+02,4.987547E-01,1.008824E+03,4.908879E-01
1.678733E+02,6.817399E-01,2.401691E+02,5.001487E-01,1.843780E+02,5.730375E-01,1.239934E+02,5.113962E-01,4.303082E+02,4.988452E-01,1.009848E+03,4.909555E-01
1.678740E+02,6.817202E-01,2.402867E+02,5.002911E-01,1.844577E+02,5.730834E-01,1.240105E+02,5.115488E-01,4.306259E+02,4.989332E-01,1.010593E+03,4.910640E-01
1.680012E+02,6.817155E-01,2.403937E+02,5.004310E-01,1.846568E+02,5.731006E-01,1.241321E+02,5.117073E-01,4.308387E+02,4.990669E-01,1.010828E+03,4.911259E-01
1.680196E+02,6.816751E-01,2.405772E+02,5.005904E-01,1.846824E+02,5.731290E-01,1.241388E+02,5.118611E-01,4.310617E+02,4.991597E-01,1.011605E+03,4.912321E-01
1.681064E+02,6.816882E-01,2.406090E+02,5.007492E-01,1.848767E+02,5.731557E-01,1.242295E+02,5.120089E-01,4.313493E+02,4.992607E-01,1.012534E+03,4.913187E-01
1.682670E+02,6.816387E-01,2.407448E+02,5.008756E-01,1.849250E+02,5.731927E-01,1.241917E+02,5.121361E-01,4.316115E+02,4.993877E-01,1.013123E+03,4.913712E-01
1.682464E+02,6.816308E-01,2.407763E+02,5.010416E-01,1.851030E+02,5.732190E-01,1.243277E+02,5.122747E-01,4.318166E+02,4.994793E-01,1.014051E+03,4.914657E-01
1.683465E+02,6.816107E-01,2.409385E+02,5.011873E-01,1.851334E+02,5.732595E-01,1.243026E+02,5.124191E-01,4.320609E+02,4.996014E-01,1.014189E+03,4.915753E-01
1.684343E+02,6.815940E-01,2.410127E+02,5.013560E-01,1.853537E+02,5.732936E-01,1.244178E+02,5.125739E-01,4.323700E+02,4.997021E-01,1.014654E+03,4.916470E-01
1.685265E+02,6.815560E-01,2.412109E+02,5.014894E-01,1.854072E+02,5.733335E-01,1.243978E+02,5.127396E-01,4.325152E+02,4.998135E-01,1.015753E+03,4.917151E-01
1.685884E+02,6.815567E-01,2.412154E+02,5.016294E-01,1.856078E+02,5.733564E-01,1.245083E+02,5.128764E-01,4.327925E+02,4.999297E-01,1.016641E+03,4.918277E-01
1.686360E+02,6.815442E-01,2.413886E+02,5.017944E-01,1.856542E+02,5.733871E-01,1.245146E+02,5.130382E-01,4.330597E+02,5.000296E-01,1.017007E+03,4.918716E-01
1.686655E+02,6.815186E-01,2.414112E+02,5.019310E-01,1.858090E+02,5.734433E-01,1.245695E+02,5.131545E-01,4.333067E+02,5.001519E-01,1.017419E+03,4.919265E-01
1.688394E+02,6.814906E-01,2.416067E+02,5.020933E-01,1.859314E+02,5.734620E-01,1.246335E+02,5.132843E-01,4.334457E+02,5.002653E-01,1.017915E+03,4.920049E-01
1.688281E+02,6.814667E-01,2.416011E+02,5.022514E-01,1.860775E+02,5.735122E-01,1.246299E+02,5.134725E-01,4.337458E+02,5.003771E-01,1.019131E+03,4.921008E-01
1.689728E+02,6.814370E-01,2.417207E+02,5.024088E-01,1.861289E+02,5.735397E-01,1.246918E+02,5.136404E-01,4.339924E+02,5.004810E-01,1.019677E+03,4.922122E-01
1.689579E+02,6.814593E-01,2.418238E+02,5.025542E-01,1.862861E+02,5.735719E-01,1.247772E+02,5.137726E-01,4.341939E+02,5.005777E-01,1.019946E+03,4.923186E-01
1.690385E+02,6.814355E-01,2.420158E+02,5.026925E-01,1.862740E+02,5.735987E-01,1.247743E+02,5.139130E-01,4.344340E+02,5.006886E-01,1.020409E+03,4.923811E-01
1.690518E+02,6.814180E-01,2.420313E+02,5.028536E-01,1.864785E+02,5.736511E-01,1.248452E+02,5.140409E-01,4.346686E+02,5.008123E-01,1.021139E+03,4.924675E-01
1.692231E+02,6.813821E-01,2.422108E+02,5.030261E-01,1.865389E+02,5.737023E-01,1.248555E+02,5.141745E-01,4.347900E+02,5.009194E-01,1.022574E+03,4.925258E-01
1.692520E+02,6.813642E-01,2.421873E+02,5.031827E-01,1.867074E+02,5.737317E-01,1.248843E+02,5.143383E-01,4.350580E+02,5.010236E-01,1.023060E+03,4.926326E-01
1.693674E+02,6.813790E-01,2.423412E+02,5.033295E-01,1.867486E+02,5.737947E-01,1.249455E+02,5.145071E-01,4.351886E+02,5.011277E-01,1.023226E+03,4.927036E-01
1.694428E+02,6.813389E-01,2.424564E+02,5.034692E-01,1.868801E+02,5.738215E-01,1.250199E+02,5.146261E-01,4.354521E+02,5.012552E-01,1.023602E+03,4.927847E-01
1.694855E+02,6.813309E-01,2.425756E+02,5.036074E-01,1.869669E+02,5.738531E-01,1.250512E+02,5.148138E-01,4.355743E+02,5.013679E-01,1.024399E+03,4.928559E-01
1.695365E+02,6.813429E-01,2.426215E+02,5.037819E-01,1.871312E+02,5.739020E-01,1.251952E+02,5.148834E-01,4.357990E+02,5.014612E-01,1.024853E+03,4.929689E-01
1.696083E+02,6.813144E-01,2.427425E+02,5.039453E-01,1.872154E+02,5.739475E-01,1.251261E+02,5.150735E-01,4.359852E+02,5.015812E-01,1.025514E+03,4.930270E-01
1.696189E+02,6.812768E-01,2.427567E+02,5.040836E-01,1.873650E+02,5.739748E-01,1.251275E+02,5.152314E-01,4.362507E+02,5.017115E-01,1.025815E+03,4.931404E-01
1.697279E+02,6.812434E-01,2.429488E+02,5.042368E-01,1.874426E+02,5.740313E-01,1.252934E+02,5.153844E-01,4.363376E+02,5.018273E-01,1.026465E+03,4.932229E-01
1.698396E+02,6.812866E-01,2.429602E+02,5.043971E-01,1.876180E+02,5.740646E-01,1.252164E+02,5.155569E-01,4.365641E+02,5.019263E-01,1.027246E+03,4.932659E-01
1.699413E+02,6.812336E-01,2.431037E+02,5.045746E-01,1.876146E+02,5.740871E-01,1.253617E+02,5.156991E-01,4.367257E+02,5.020251E-01,1.027950E+03,4.934663E-01
1.699241E+02,6.811862E-01,2.431333E+02,5.047278E-01,1.878263E+02,5.741544E-01,1.253441E+02,5.158229E-01,4.369904E+02,5.021346E-01,1.028446E+03,4.935016E-01
1.700837E+02,6.812288E-01,2.432311E+02,5.048727E-01,1.878548E+02,5.741712E-01,1.254422E+02,5.159524E-01,4.370837E+02,5.022374E-01,1.028503E+03,4.935393E-01
1.701129E+02,6.811878E-01,2.433167E+02,5.050388E-01,1.879654E+02,5.742293E-01,1.253614E+02,5.161323E-01,4.373598E+02,5.023632E-01,1.029169E+03,4.936190E-01
1.700815E+02,6.811897E-01,2.434491E+02,5.051486E-01,1.880621E+02,5.742327E-01,1.254340E+02,5.162832E-01,4.374820E+02,5.024813E-01,1.029993E+03,4.937242E-01
1.703027E+02,6.811760E-01,2.434264E+02,5.053009E-01,1.882183E+02,5.742870E-01,1.254485E+02,5.164269E-01,4.376588E+02,5.026112E-01,1.030944E+03,4.938155E-01
1.702299E+02,6.811757E-01,2.435711E+02,5.054786E-01,1.882710E+02,5.743162E-01,1.255491E+02,5.165802E-01,4.378356E+02,5.027272E-01,1.031004E+03,4.938972E-01
1.702837E+02,6.811072E-01,2.435824E+02,5.056396E-01,1.884190E+02,5.743433E-01,1.255110E+02,5.167321E-01,4.380411E+02,5.028484E-01,1.031431E+03,4.939914E-01
1.703890E+02,6.810800E-01,2.437495E+02,5.057929E-01,1.884354E+02,5.743957E-01,1.255835E+02,5.168767E-01,4.381416E+02,5.029488E-01,1.031816E+03,4.940553E-01
1.704606E+02,6.811055E-01,2.437536E+02,5.059340E-01,1.886129E+02,5.744448E-01,1.255937E+02,5.170277E-01,4.383595E+02,5.030588E-01,1.032528E+03,4.941393E-01
1.704851E+02,6.810452E-01,2.438799E+02,5.060960E-01,1.886482E+02,5.744901E-01,1.257080E+02,5.171827E-01,4.384941E+02,5.031572E-01,1.033177E+03,4.942675E-01
1.706116E+02,6.810807E-01,2.438555E+02,5.062562E-01,1.888087E+02,5.745284E-01,1.256946E+02,5.173349E-01,4.386627E+02,5.032788E-01,1.033291E+03,4.943330E-01
1.706503E+02,6.810783E-01,2.439971E+02,5.064111E-01,1.888439E+02,5.745796E-01,1.257527E+02,5.174356E-01,4.388709E+02,5.034147E-01,1.033694E+03,4.944258E-01
1.707109E+02,6.810889E-01,2.439871E+02,5.065735E-01,1.890156E+02,5.746130E-01,1.257282E+02,5.176031E-01,4.390438E+02,5.035273E-01,1.034338E+03,4.945318E-01
1.707772E+02,6.809777E-01,2.441252E+02,5.067080E-01,1.890389E+02,5.746602E-01,1.258011E+02,5.177478E-01,4.391173E+02,5.036383E-01,1.035430E+03,4.946115E-01
1.708073E+02,6.810262E-01,2.441148E+02,5.068698E-01,1.891968E+02,5.747108E-01,1.258082E+02,5.179007E-01,4.393288E+02,5.037620E-01,1.035766E+03,4.946656E-01
1.709182E+02,6.810260E-01,2.442478E+02,5.070232E-01,1.892217E+02,5.747363E-01,1.258410E+02,5.181039E-01,4.394970E+02,5.038473E-01,1.035878E+03,4.947954E-01
1.709252E+02,6.810161E-01,2.442751E+02,5.071649E-01,1.893402E+02,5.747879E-01,1.258972E+02,5.182154E-01,4.396852E+02,5.039607E-01,1.036550E+03,4.948652E-01
1.710712E+02,6.810050E-01,2.444386E+02,5.073669E-01,1.894199E+02,5.748418E-01,1.259252E+02,5.183334E-01,4.398615E+02,5.040656E-01,1.037122E+03,4.949803E-01
1.709879E+02,6.809403E-01,2.444239E+02,5.075441E-01,1.895696E+02,5.748704E-01,1.259533E+02,5.184891E-01,4.400309E+02,5.042105E-01,1.037887E+03,4.950432E-01
1.710974E+02,6.809208E-01,2.444995E+02,5.076715E-01,1.896103E+02,5.749194E-01,1.259668E+02,5.186599E-01,4.401909E+02,5.043238E-01,1.038085E+03,4.951675E-01
1.711326E+02,6.809603E-01,2.445248E+02,5.078640E-01,1.897733E+02,5.749739E-01,1.260546E+02,5.188094E-01,4.402928E+02,5.044294E-01,1.038532E+03,4.952655E-01
1.712206E+02,6.808973E-01,2.447095E+02,5.079844E-01,1.898452E+02,5.750158E-01,1.260268E+02,5.189304E-01,4.404616E+02,5.045854E-01,1.038888E+03,4.953678E-01
1.712761E+02,6.809435E-01,2.447118E+02,5.081479E-01,1.899719E+02,5.750301E-01,1.261057E+02,5.191032E-01,4.406528E+02,5.046764E-01,1.039457E+03,4.954150E-01
1.713626E+02,6.808740E-01,2.448277E+02,5.083128E-01,1.900058E+02,5.750882E-01,1.261083E+02,5.192480E-01,4.407621E+02,5.047756E-01,1.040151E+03,4.955266E-01
1.714470E+02,6.809123E-01,2.447527E+02,5.084700E-01,1.901327E+02,5.751517E-01,1.261161E+02,5.193714E-01,4.409377E+02,5.048652E-01,1.040350E+03,4.955989E-01
1.714809E+02,6.808809E-01,2.448781E+02,5.085914E-01,1.901702E+02,5.751589E-01,1.261561E+02,5.195552E-01,4.410593E+02,5.050276E-01,1.040395E+03,4.957064E-01
1.715010E+02,6.809095E-01,2.448763E+02,5.087719E-01,1.902584E+02,5.752108E-01,1.262504E+02,5.197141E-01,4.412246E+02,5.051322E-01,1.040943E+03,4.957895E-01
1.716054E+02,6.808617E-01,2.450010E+02,5.089338E-01,1.903539E+02,5.752406E-01,1.261718E+02,5.198895E-01,4.412575E+02,5.052568E-01,1.041675E+03,4.958852E-01
1.716068E+02,6.807978E-01,2.450350E+02,5.090915E-01,1.905056E+02,5.752854E-01,1.262897E+02,5.199890E-01,4.415030E+02,5.053494E-01,1.042513E+03,4.959628E-01
1.716757E+02,6.808322E-01,2.450449E+02,5.092561E-01,1.905071E+02,5.753113E-01,1.262333E+02,5.201500E-01,4.416077E+02,5.054958E-01,1.042760E+03,4.960596E-01
1.716476E+02,6.807821E-01,2.451045E+02,5.093945E-01,1.905904E+02,5.753869E-01,1.262764E+02,5.202996E-01,4.417392E+02,5.055974E-01,1.042799E+03,4.961407E-01
1.717194E+02,6.807904E-01,2.452480E+02,5.095612E-01,1.907141E+02,5.754374E-01,1.263080E+02,5.204270E-01,4.418360E+02,5.057063E-01,1.042916E+03,4.962357E-01
1.718982E+02,6.807337E-01,2.452757E+02,5.097202E-01,1.907950E+02,5.754679E-01,1.264270E+02,5.205853E-01,4.419414E+02,5.058349E-01,1.043851E+03,4.963414E-01
1.718656E+02,6.807860E-01,2.454192E+02,5.098656E-01,1.908682E+02,5.755202E-01,1.263915E+02,5.207375E-01,4.420219E+02,5.059500E-01,1.044543E+03,4.964257E-01
1.719262E+02,6.807336E-01,2.453954E+02,5.100040E-01,1.909655E+02,5.755909E-01,1.264252E+02,5.208773E-01,4.422388E+02,5.060882E-01,1.044931E+03,4.965366E-01
1.719780E+02,6.807078E-01,2.454384E+02,5.101627E-01,1.910381E+02,5.756207E-01,1.264500E+02,5.210275E-01,4.423383E+02,5.061932E-01,1.044962E+03,4.966311E-01
1.720650E+02,6.807020E-01,2.454638E+02,5.103369E-01,1.911423E+02,5.756726E-01,1.264350E+02,5.211777E-01,4.424946E+02,5.063090E-01,1.045182E+03,4.967078E-01
1.720558E+02,6.807527E-01,2.455689E+02,5.105164E-01,1.912576E+02,5.757181E-01,1.265184E+02,5.213335E-01,4.425195E+02,5.064068E-01,1.046346E+03,4.967885E-01
1.720717E+02,6.806660E-01,2.456064E+02,5.106611E-01,1.913685E+02,5.757753E-01,1.265133E+02,5.214692E-01,4.426030E+02,5.065483E-01,1.046545E+03,4.968949E-01
1.721029E+02,6.806908E-01,2.456738E+02,5.108221E-01,1.914103E+02,5.758192E-01,1.265362E+02,5.216414E-01,4.428160E+02,5.066607E-01,1.046810E+03,4.970112E-01
1.721508E+02,6.806625E-01,2.456399E+02,5.109514E-01,1.914713E+02,5.758538E-01,1.265320E+02,5.217558E-01,4.428824E+02,5.067914E-01,1.046945E+03,4.970885E-01
1.722865E+02,6.806806E-01,2.457783E+02,5.111090E-01,1.915367E+02,5.759319E-01,1.266373E+02,5.219091E-01,4.430616E+02,5.069214E-01,1.047720E+03,4.971948E-01
