CD1_eax_prc,CD1_evol_prc,CD1_q_kPa,CD2_eax_prc,CD2_evol_prc,CD2_q_kPa,CD3_eax_prc,CD3_evol_prc,CD3_q_kPa,CD4_eax_prc,CD4_evol_prc,CD4_q_kPa,CD5_eax_prc,CD5_evol_prc,CD5_q_kPa,CD6_eax_prc,CD6_evol_prc,CD6_q_kPa
1.273599E+01,5.870109E-01,2.524470E+02,1.275368E+01,-6.599357E+00,3.362319E+02,1.265931E+01,-2.384900E+00,3.007865E+02,1.269909E+01,-5.786773E+00,1.893910E+02,1.259659E+01,-4.826357E+00,6.291280E+02,1.279346E+01,-4.396300E+00,1.471957E+03
1.274470E+01,5.870773E-01,2.520786E+02,1.276577E+01,-6.601524E+00,3.362917E+02,1.267124E+01,-2.386107E+00,3.008524E+02,1.270739E+01,-5.789417E+00,1.892745E+02,1.261103E+01,-4.828279E+00,6.294070E+02,1.280753E+01,-4.396275E+00,1.472292E+03
1.275272E+01,5.851680E-01,2.521687E+02,1.278173E+01,-6.603807E+00,3.359812E+02,1.268809E+01,-2.388992E+00,3.006708E+02,1.272489E+01,-5.791857E+00,1.891191E+02,1.262323E+01,-4.830610E+00,6.294836E+02,1.281729E+01,-4.397773E+00,1.470364E+03
1.277810E+01,5.866530E-01,2.520890E+02,1.279141E+01,-6.607080E+00,3.357809E+02,1.269667E+01,-2.390250E+00,3.007091E+02,1.273775E+01,-5.793065E+00,1.891001E+02,1.263493E+01,-4.832962E+00,6.294695E+02,1.283135E+01,-4.398910E+00,1.471180E+03
1.278475E+01,5.855344E-01,2.521371E+02,1.280633E+01,-6.608693E+00,3.355768E+02,1.271217E+01,-2.392193E+00,3.006194E+02,1.274698E+01,-5.795246E+00,1.891678E+02,1.264842E+01,-4.835462E+00,6.290824E+02,1.284198E+01,-4.400421E+00,1.471564E+03
1.279318E+01,5.844737E-01,2.523659E+02,1.282539E+01,-6.612602E+00,3.355944E+02,1.272345E+01,-2.394483E+00,3.005807E+02,1.276373E+01,-5.796973E+00,1.889276E+02,1.266161E+01,-4.839503E+00,6.293005E+02,1.286051E+01,-4.401428E+00,1.471159E+03
1.280976E+01,5.849644E-01,2.521447E+02,1.282783E+01,-6.614712E+00,3.353821E+02,1.273880E+01,-2.398523E+00,3.005762E+02,1.277528E+01,-5.799420E+00,1.889799E+02,1.267556E+01,-4.842040E+00,6.294886E+02,1.287211E+01,-4.402404E+00,1.469646E+03
1.281675E+01,5.855473E-01,2.524765E+02,1.285230E+01,-6.616964E+00,3.354514E+02,1.275284E+01,-2.400316E+00,3.005556E+02,1.278479E+01,-5.800299E+00,1.887234E+02,1.268733E+01,-4.843717E+00,6.296874E+02,1.288380E+01,-4.403623E+00,1.468993E+03
1.283588E+01,5.836443E-01,2.521864E+02,1.285228E+01,-6.619254E+00,3.353984E+02,1.276612E+01,-2.402439E+00,3.005240E+02,1.280427E+01,-5.802668E+00,1.886729E+02,1.270264E+01,-4.846989E+00,6.296394E+02,1.290090E+01,-4.405445E+00,1.469104E+03
1.284622E+01,5.840879E-01,2.522980E+02,1.287549E+01,-6.622306E+00,3.351704E+02,1.277449E+01,-2.404046E+00,3.003773E+02,1.281582E+01,-5.804216E+00,1.887598E+02,1.271337E+01,-4.849263E+00,6.299192E+02,1.291451E+01,-4.405517E+00,1.468466E+03
1.285956E+01,5.835779E-01,2.523786E+02,1.289126E+01,-6.625376E+00,3.356915E+02,1.278717E+01,-2.407317E+00,3.002594E+02,1.282799E+01,-5.807220E+00,1.888456E+02,1.272356E+01,-4.852601E+00,6.294178E+02,1.292456E+01,-4.408152E+00,1.468034E+03
1.287328E+01,5.829693E-01,2.524137E+02,1.289004E+01,-6.628693E+00,3.356016E+02,1.279898E+01,-2.409299E+00,3.004024E+02,1.284170E+01,-5.808228E+00,1.883257E+02,1.273434E+01,-4.852950E+00,6.294569E+02,1.293974E+01,-4.408165E+00,1.466584E+03
1.288612E+01,5.822043E-01,2.525195E+02,1.290776E+01,-6.629590E+00,3.352631E+02,1.281176E+01,-2.412409E+00,3.004860E+02,1.285364E+01,-5.810981E+00,1.886783E+02,1.275101E+01,-4.857130E+00,6.295739E+02,1.295128E+01,-4.409824E+00,1.466015E+03
1.289836E+01,5.818464E-01,2.527547E+02,1.291600E+01,-6.631894E+00,3.350474E+02,1.282283E+01,-2.417526E+00,3.001774E+02,1.286303E+01,-5.812933E+00,1.884128E+02,1.276270E+01,-4.858967E+00,6.296656E+02,1.295926E+01,-4.411873E+00,1.466289E+03
1.291193E+01,5.809292E-01,2.528121E+02,1.294272E+01,-6.634127E+00,3.349351E+02,1.283633E+01,-2.419249E+00,2.997310E+02,1.287459E+01,-5.814467E+00,1.888854E+02,1.276918E+01,-4.862673E+00,6.290926E+02,1.297528E+01,-4.414656E+00,1.466209E+03
1.292469E+01,5.808713E-01,2.528171E+02,1.294523E+01,-6.637359E+00,3.348878E+02,1.284920E+01,-2.421985E+00,2.997807E+02,1.288826E+01,-5.816792E+00,1.885937E+02,1.278992E+01,-4.864877E+00,6.291667E+02,1.299284E+01,-4.413177E+00,1.466635E+03
1.293704E+01,5.805177E-01,2.527051E+02,1.295524E+01,-6.638920E+00,3.346170E+02,1.286389E+01,-2.423618E+00,2.998126E+02,1.290073E+01,-5.818834E+00,1.887632E+02,1.280348E+01,-4.867782E+00,6.286502E+02,1.300366E+01,-4.413860E+00,1.464520E+03
1.294831E+01,5.795770E-01,2.527905E+02,1.296893E+01,-6.641843E+00,3.348926E+02,1.287479E+01,-2.426180E+00,3.001324E+02,1.291412E+01,-5.822095E+00,1.887366E+02,1.281586E+01,-4.870056E+00,6.289544E+02,1.301371E+01,-4.415399E+00,1.464080E+03
1.296359E+01,5.795427E-01,2.530626E+02,1.298068E+01,-6.643913E+00,3.343289E+02,1.288852E+01,-2.429322E+00,2.996071E+02,1.292642E+01,-5.822377E+00,1.887444E+02,1.282719E+01,-4.873020E+00,6.286691E+02,1.302301E+01,-4.415308E+00,1.464355E+03
1.297475E+01,5.788955E-01,2.527798E+02,1.299326E+01,-6.645945E+00,3.343994E+02,1.289878E+01,-2.431949E+00,2.999651E+02,1.293946E+01,-5.825684E+00,1.888638E+02,1.284072E+01,-4.875520E+00,6.287125E+02,1.303905E+01,-4.417452E+00,1.464493E+03
1.298836E+01,5.793220E-01,2.527821E+02,1.301073E+01,-6.647630E+00,3.348119E+02,1.291243E+01,-2.433761E+00,2.998154E+02,1.295715E+01,-5.826775E+00,1.887961E+02,1.285342E+01,-4.878419E+00,6.284757E+02,1.305922E+01,-4.419255E+00,1.464773E+03
1.299951E+01,5.783534E-01,2.527004E+02,1.301937E+01,-6.650856E+00,3.345194E+02,1.292610E+01,-2.436531E+00,2.997826E+02,1.296913E+01,-5.830061E+00,1.890462E+02,1.286757E+01,-4.881609E+00,6.281712E+02,1.307150E+01,-4.418969E+00,1.463141E+03
1.301060E+01,5.773462E-01,2.529929E+02,1.304329E+01,-6.653281E+00,3.346646E+02,1.293858E+01,-2.438789E+00,2.994147E+02,1.297897E+01,-5.832726E+00,1.889008E+02,1.287881E+01,-4.883795E+00,6.277750E+02,1.308309E+01,-4.421579E+00,1.461487E+03
1.302720E+01,5.774447E-01,2.529033E+02,1.304801E+01,-6.655036E+00,3.346659E+02,1.295173E+01,-2.441182E+00,2.994896E+02,1.299545E+01,-5.835082E+00,1.887830E+02,1.289245E+01,-4.884800E+00,6.272930E+02,1.309912E+01,-4.423757E+00,1.463099E+03
1.303849E+01,5.769219E-01,2.529776E+02,1.305807E+01,-6.657366E+00,3.348169E+02,1.296500E+01,-2.443369E+00,2.994347E+02,1.300606E+01,-5.835819E+00,1.890359E+02,1.290584E+01,-4.887755E+00,6.270702E+02,1.311125E+01,-4.423310E+00,1.462895E+03
1.305212E+01,5.762468E-01,2.528553E+02,1.308202E+01,-6.662011E+00,3.348839E+02,1.297664E+01,-2.445111E+00,2.993024E+02,1.302145E+01,-5.839723E+00,1.887460E+02,1.291709E+01,-4.888722E+00,6.270645E+02,1.312355E+01,-4.424028E+00,1.461920E+03
1.306352E+01,5.763583E-01,2.528703E+02,1.308641E+01,-6.664038E+00,3.347349E+02,1.299038E+01,-2.447403E+00,2.993409E+02,1.303312E+01,-5.841553E+00,1.888569E+02,1.293217E+01,-4.892428E+00,6.266259E+02,1.313767E+01,-4.425605E+00,1.460315E+03
1.307663E+01,5.761290E-01,2.524540E+02,1.309791E+01,-6.666954E+00,3.345957E+02,1.300380E+01,-2.449363E+00,2.992563E+02,1.304643E+01,-5.842862E+00,1.884960E+02,1.294377E+01,-4.893735E+00,6.262865E+02,1.314555E+01,-4.426417E+00,1.460766E+03
1.308684E+01,5.759339E-01,2.528685E+02,1.311528E+01,-6.667998E+00,3.339532E+02,1.301255E+01,-2.451920E+00,2.989815E+02,1.305939E+01,-5.844852E+00,1.887637E+02,1.295561E+01,-4.895741E+00,6.267099E+02,1.316010E+01,-4.429046E+00,1.461246E+03
1.309928E+01,5.754368E-01,2.529334E+02,1.313045E+01,-6.671089E+00,3.340289E+02,1.302731E+01,-2.453797E+00,2.988665E+02,1.307215E+01,-5.846869E+00,1.884651E+02,1.296957E+01,-4.899723E+00,6.266273E+02,1.316948E+01,-4.429763E+00,1.460561E+03
1.311398E+01,5.736453E-01,2.528082E+02,1.314009E+01,-6.671632E+00,3.336237E+02,1.304057E+01,-2.455590E+00,2.989250E+02,1.308438E+01,-5.849191E+00,1.884828E+02,1.298219E+01,-4.902113E+00,6.261645E+02,1.319106E+01,-4.431004E+00,1.459315E+03
1.312276E+01,5.744360E-01,2.528437E+02,1.314922E+01,-6.676135E+00,3.336088E+02,1.305431E+01,-2.458011E+00,2.988616E+02,1.309729E+01,-5.850662E+00,1.883256E+02,1.299444E+01,-4.904070E+00,6.264113E+02,1.320554E+01,-4.432030E+00,1.458591E+03
1.314240E+01,5.725073E-01,2.528679E+02,1.316822E+01,-6.677180E+00,3.334731E+02,1.306846E+01,-2.459553E+00,2.985560E+02,1.311026E+01,-5.852395E+00,1.885250E+02,1.300554E+01,-4.906770E+00,6.258379E+02,1.321346E+01,-4.433361E+00,1.458181E+03
1.315345E+01,5.732788E-01,2.527930E+02,1.317669E+01,-6.680000E+00,3.334927E+02,1.307739E+01,-2.463927E+00,2.987066E+02,1.312234E+01,-5.854166E+00,1.885392E+02,1.301648E+01,-4.908607E+00,6.257014E+02,1.322460E+01,-4.435203E+00,1.458644E+03
1.316429E+01,5.735081E-01,2.528006E+02,1.318860E+01,-6.681852E+00,3.331089E+02,1.309058E+01,-2.465657E+00,2.983429E+02,1.313544E+01,-5.856156E+00,1.886988E+02,1.303198E+01,-4.911905E+00,6.261913E+02,1.323776E+01,-4.435634E+00,1.459234E+03
1.318024E+01,5.721666E-01,2.529026E+02,1.320193E+01,-6.683935E+00,3.330727E+02,1.310475E+01,-2.466387E+00,2.987885E+02,1.314952E+01,-5.857942E+00,1.884333E+02,1.304642E+01,-4.913562E+00,6.263111E+02,1.325800E+01,-4.436843E+00,1.457958E+03
1.319067E+01,5.722523E-01,2.524224E+02,1.321458E+01,-6.686406E+00,3.337330E+02,1.311774E+01,-2.469051E+00,2.984864E+02,1.316076E+01,-5.862135E+00,1.884532E+02,1.305767E+01,-4.915456E+00,6.258068E+02,1.326770E+01,-4.437649E+00,1.458048E+03
1.320234E+01,5.721473E-01,2.527002E+02,1.322696E+01,-6.687579E+00,3.335266E+02,1.313030E+01,-2.472085E+00,2.984973E+02,1.317478E+01,-5.861037E+00,1.880079E+02,1.307175E+01,-4.917821E+00,6.252256E+02,1.328141E+01,-4.439342E+00,1.458055E+03
1.321846E+01,5.714209E-01,2.526450E+02,1.323943E+01,-6.690884E+00,3.331411E+02,1.314509E+01,-2.474305E+00,2.984494E+02,1.318622E+01,-5.863963E+00,1.884357E+02,1.308364E+01,-4.920714E+00,6.254890E+02,1.329181E+01,-4.439982E+00,1.458878E+03
1.322781E+01,5.702315E-01,2.526434E+02,1.325673E+01,-6.693412E+00,3.330778E+02,1.315677E+01,-2.476485E+00,2.983319E+02,1.319993E+01,-5.865177E+00,1.882256E+02,1.309132E+01,-4.923021E+00,6.254915E+02,1.330096E+01,-4.442475E+00,1.457870E+03
1.323975E+01,5.711659E-01,2.527268E+02,1.326513E+01,-6.694136E+00,3.333300E+02,1.317025E+01,-2.479602E+00,2.982362E+02,1.321334E+01,-5.866982E+00,1.884474E+02,1.310837E+01,-4.925380E+00,6.245772E+02,1.331755E+01,-4.444348E+00,1.456642E+03
1.325238E+01,5.705187E-01,2.526447E+02,1.328101E+01,-6.697440E+00,3.331873E+02,1.318269E+01,-2.481306E+00,2.984927E+02,1.322599E+01,-5.868843E+00,1.881650E+02,1.312212E+01,-4.928684E+00,6.240022E+02,1.333704E+01,-4.445330E+00,1.456078E+03
1.326880E+01,5.707287E-01,2.527252E+02,1.329455E+01,-6.699601E+00,3.329638E+02,1.320067E+01,-2.483055E+00,2.982464E+02,1.323896E+01,-5.870915E+00,1.881151E+02,1.313411E+01,-4.930747E+00,6.241261E+02,1.334261E+01,-4.447578E+00,1.455831E+03
1.328176E+01,5.708251E-01,2.529109E+02,1.330426E+01,-6.700336E+00,3.332414E+02,1.320457E+01,-2.486307E+00,2.982034E+02,1.325257E+01,-5.873118E+00,1.882350E+02,1.314747E+01,-4.933671E+00,6.244599E+02,1.335350E+01,-4.448390E+00,1.456475E+03
1.329250E+01,5.692758E-01,2.530202E+02,1.331515E+01,-6.703787E+00,3.331148E+02,1.322262E+01,-2.488320E+00,2.982410E+02,1.326166E+01,-5.875853E+00,1.882656E+02,1.315924E+01,-4.935618E+00,6.241872E+02,1.337068E+01,-4.449495E+00,1.455878E+03
1.330317E+01,5.694986E-01,2.529721E+02,1.332943E+01,-6.707305E+00,3.327620E+02,1.323489E+01,-2.491792E+00,2.981592E+02,1.327637E+01,-5.877144E+00,1.881898E+02,1.317291E+01,-4.937150E+00,6.246566E+02,1.338319E+01,-4.451633E+00,1.453953E+03
1.331726E+01,5.678700E-01,2.532052E+02,1.334245E+01,-6.710723E+00,3.327476E+02,1.324146E+01,-2.492836E+00,2.977190E+02,1.329177E+01,-5.880161E+00,1.878770E+02,1.318561E+01,-4.940778E+00,6.249744E+02,1.339980E+01,-4.453591E+00,1.453333E+03
1.333061E+01,5.675035E-01,2.528712E+02,1.336324E+01,-6.712531E+00,3.322852E+02,1.325759E+01,-2.494456E+00,2.977930E+02,1.330435E+01,-5.883158E+00,1.880650E+02,1.319861E+01,-4.944445E+00,6.247184E+02,1.341350E+01,-4.454293E+00,1.454519E+03
1.334193E+01,5.678035E-01,2.529135E+02,1.337845E+01,-6.713472E+00,3.323401E+02,1.327844E+01,-2.496985E+00,2.979531E+02,1.331614E+01,-5.883575E+00,1.879490E+02,1.321144E+01,-4.945965E+00,6.239732E+02,1.342718E+01,-4.456543E+00,1.455263E+03
1.335438E+01,5.671049E-01,2.530798E+02,1.338799E+01,-6.716679E+00,3.323353E+02,1.328700E+01,-2.499503E+00,2.978539E+02,1.332476E+01,-5.886381E+00,1.881256E+02,1.322123E+01,-4.947667E+00,6.238594E+02,1.343402E+01,-4.457201E+00,1.454664E+03
1.336579E+01,5.673342E-01,2.529475E+02,1.340242E+01,-6.719311E+00,3.323338E+02,1.329711E+01,-2.502387E+00,2.977650E+02,1.333954E+01,-5.887414E+00,1.879834E+02,1.323666E+01,-4.950418E+00,6.241089E+02,1.344804E+01,-4.459682E+00,1.452801E+03
1.338038E+01,5.662542E-01,2.527052E+02,1.340222E+01,-6.721119E+00,3.326155E+02,1.330483E+01,-2.505620E+00,2.979768E+02,1.335401E+01,-5.889213E+00,1.881359E+02,1.324989E+01,-4.953427E+00,6.244085E+02,1.346334E+01,-4.460211E+00,1.453498E+03
1.339346E+01,5.662863E-01,2.527034E+02,1.341657E+01,-6.723273E+00,3.326442E+02,1.331769E+01,-2.507510E+00,2.976317E+02,1.336568E+01,-5.892679E+00,1.878195E+02,1.326100E+01,-4.955198E+00,6.242241E+02,1.347989E+01,-4.462122E+00,1.454382E+03
1.340548E+01,5.670664E-01,2.526215E+02,1.343062E+01,-6.724983E+00,3.322492E+02,1.333216E+01,-2.509240E+00,2.979395E+02,1.338140E+01,-5.894425E+00,1.877319E+02,1.327609E+01,-4.958241E+00,6.241167E+02,1.348770E+01,-4.465513E+00,1.454424E+03
1.341899E+01,5.653649E-01,2.528408E+02,1.344743E+01,-6.727751E+00,3.328089E+02,1.334507E+01,-2.511524E+00,2.975742E+02,1.339338E+01,-5.896325E+00,1.874300E+02,1.328564E+01,-4.959670E+00,6.237754E+02,1.350403E+01,-4.466327E+00,1.453033E+03
1.343043E+01,5.651827E-01,2.525373E+02,1.345529E+01,-6.732770E+00,3.323382E+02,1.336152E+01,-2.512046E+00,2.978228E+02,1.340306E+01,-5.898008E+00,1.877965E+02,1.329722E+01,-4.961636E+00,6.239493E+02,1.351503E+01,-4.465390E+00,1.451432E+03
1.344382E+01,5.640769E-01,2.529618E+02,1.346648E+01,-6.732905E+00,3.324787E+02,1.337338E+01,-2.514317E+00,2.977908E+02,1.342110E+01,-5.898727E+00,1.874865E+02,1.331156E+01,-4.964560E+00,6.236794E+02,1.353083E+01,-4.468220E+00,1.451863E+03
1.345612E+01,5.633119E-01,2.531093E+02,1.348078E+01,-6.736518E+00,3.323467E+02,1.338406E+01,-2.519074E+00,2.976196E+02,1.342878E+01,-5.901544E+00,1.874466E+02,1.332482E+01,-4.966868E+00,6.235350E+02,1.353985E+01,-4.468827E+00,1.452480E+03
1.346919E+01,5.629326E-01,2.529308E+02,1.348961E+01,-6.739757E+00,3.322296E+02,1.340174E+01,-2.519880E+00,2.975966E+02,1.344224E+01,-5.900852E+00,1.873859E+02,1.333515E+01,-4.969342E+00,6.236557E+02,1.354928E+01,-4.471701E+00,1.453009E+03
1.348265E+01,5.626776E-01,2.528851E+02,1.351207E+01,-6.740603E+00,3.317293E+02,1.341394E+01,-2.521442E+00,2.975063E+02,1.345519E+01,-5.905890E+00,1.877023E+02,1.334964E+01,-4.971211E+00,6.233741E+02,1.357201E+01,-4.473826E+00,1.451513E+03
1.349572E+01,5.618933E-01,2.527202E+02,1.351757E+01,-6.744370E+00,3.319432E+02,1.342740E+01,-2.524126E+00,2.977480E+02,1.346716E+01,-5.906296E+00,1.874219E+02,1.336592E+01,-4.973350E+00,6.226038E+02,1.358024E+01,-4.472038E+00,1.450660E+03
1.350727E+01,5.623904E-01,2.530042E+02,1.353520E+01,-6.744203E+00,3.318539E+02,1.343971E+01,-2.526211E+00,2.975826E+02,1.348402E+01,-5.908484E+00,1.876789E+02,1.337831E+01,-4.974935E+00,6.233767E+02,1.360030E+01,-4.473839E+00,1.451985E+03
1.352025E+01,5.621740E-01,2.529211E+02,1.354734E+01,-6.745430E+00,3.321980E+02,1.345233E+01,-2.529450E+00,2.976891E+02,1.349386E+01,-5.911065E+00,1.877846E+02,1.339053E+01,-4.978151E+00,6.231874E+02,1.360829E+01,-4.474311E+00,1.451830E+03
1.353333E+01,5.612589E-01,2.530347E+02,1.355559E+01,-6.746880E+00,3.318592E+02,1.346517E+01,-2.530418E+00,2.976166E+02,1.350841E+01,-5.912085E+00,1.878026E+02,1.340082E+01,-4.980249E+00,6.231735E+02,1.362149E+01,-4.476539E+00,1.452320E+03
1.354618E+01,5.612118E-01,2.526254E+02,1.357234E+01,-6.748525E+00,3.319958E+02,1.347850E+01,-2.532780E+00,2.973388E+02,1.351962E+01,-5.912792E+00,1.874759E+02,1.341413E+01,-4.983214E+00,6.228633E+02,1.362981E+01,-4.478929E+00,1.449779E+03
1.355801E+01,5.608518E-01,2.528575E+02,1.358123E+01,-6.753068E+00,3.320988E+02,1.348894E+01,-2.535979E+00,2.973480E+02,1.353448E+01,-5.914313E+00,1.876028E+02,1.342713E+01,-4.985927E+00,6.227529E+02,1.364029E+01,-4.481117E+00,1.448999E+03
1.357299E+01,5.602839E-01,2.529614E+02,1.359785E+01,-6.753836E+00,3.318628E+02,1.350218E+01,-2.537366E+00,2.971983E+02,1.354837E+01,-5.917569E+00,1.875284E+02,1.344089E+01,-4.988285E+00,6.227100E+02,1.366063E+01,-4.481337E+00,1.448453E+03
1.358184E+01,5.604468E-01,2.530314E+02,1.360862E+01,-6.757094E+00,3.317564E+02,1.351904E+01,-2.540322E+00,2.970115E+02,1.355964E+01,-5.918909E+00,1.877378E+02,1.345266E+01,-4.990122E+00,6.223842E+02,1.367217E+01,-4.484755E+00,1.449548E+03
1.359597E+01,5.580145E-01,2.530524E+02,1.362370E+01,-6.757191E+00,3.319059E+02,1.353033E+01,-2.541800E+00,2.968927E+02,1.357187E+01,-5.920439E+00,1.877943E+02,1.346433E+01,-4.992873E+00,6.222687E+02,1.368167E+01,-4.485943E+00,1.449212E+03
1.360771E+01,5.594589E-01,2.528350E+02,1.363549E+01,-6.760880E+00,3.323713E+02,1.354281E+01,-2.544826E+00,2.968705E+02,1.358239E+01,-5.921387E+00,1.876488E+02,1.347954E+01,-4.995772E+00,6.224292E+02,1.369212E+01,-4.489443E+00,1.447511E+03
1.362300E+01,5.581388E-01,2.527848E+02,1.364584E+01,-6.762829E+00,3.320206E+02,1.355171E+01,-2.546839E+00,2.966260E+02,1.359691E+01,-5.923314E+00,1.875205E+02,1.349172E+01,-4.998736E+00,6.221551E+02,1.370979E+01,-4.490290E+00,1.447363E+03
1.363287E+01,5.581452E-01,2.529821E+02,1.366341E+01,-6.767043E+00,3.316047E+02,1.357048E+01,-2.547936E+00,2.967576E+02,1.361248E+01,-5.926306E+00,1.873213E+02,1.350204E+01,-5.000554E+00,6.218888E+02,1.371996E+01,-4.490897E+00,1.446971E+03
1.364639E+01,5.569280E-01,2.530179E+02,1.367705E+01,-6.767842E+00,3.311906E+02,1.358016E+01,-2.550097E+00,2.967033E+02,1.362157E+01,-5.926844E+00,1.873413E+02,1.351557E+01,-5.002932E+00,6.214897E+02,1.373438E+01,-4.492506E+00,1.447925E+03
1.365928E+01,5.576931E-01,2.528837E+02,1.368761E+01,-6.770565E+00,3.312018E+02,1.359111E+01,-2.554978E+00,2.968233E+02,1.363645E+01,-5.930601E+00,1.873930E+02,1.352639E+01,-5.005102E+00,6.216599E+02,1.375017E+01,-4.494134E+00,1.447682E+03
1.367320E+01,5.572623E-01,2.527242E+02,1.370082E+01,-6.773043E+00,3.310736E+02,1.360526E+01,-2.557384E+00,2.967669E+02,1.365007E+01,-5.932385E+00,1.872594E+02,1.353972E+01,-5.007828E+00,6.209208E+02,1.375701E+01,-4.495484E+00,1.446016E+03
1.368622E+01,5.571252E-01,2.528862E+02,1.371215E+01,-6.774307E+00,3.312367E+02,1.361974E+01,-2.558551E+00,2.965323E+02,1.365943E+01,-5.935429E+00,1.872448E+02,1.355680E+01,-5.010727E+00,6.210205E+02,1.377433E+01,-4.496762E+00,1.446038E+03
1.369843E+01,5.561180E-01,2.525283E+02,1.372394E+01,-6.777533E+00,3.313868E+02,1.363269E+01,-2.560004E+00,2.963440E+02,1.367658E+01,-5.936969E+00,1.872956E+02,1.356947E+01,-5.011772E+00,6.207198E+02,1.378493E+01,-4.498815E+00,1.445661E+03
1.370993E+01,5.543843E-01,2.525750E+02,1.373672E+01,-6.780741E+00,3.311742E+02,1.364465E+01,-2.562095E+00,2.960377E+02,1.368313E+01,-5.939632E+00,1.872246E+02,1.358118E+01,-5.014916E+00,6.202582E+02,1.380563E+01,-4.499475E+00,1.446398E+03
1.372425E+01,5.563216E-01,2.527161E+02,1.375225E+01,-6.783882E+00,3.305751E+02,1.365597E+01,-2.565300E+00,2.962103E+02,1.370101E+01,-5.941258E+00,1.874713E+02,1.359393E+01,-5.016976E+00,6.204160E+02,1.382088E+01,-4.501846E+00,1.444897E+03
1.373503E+01,5.535678E-01,2.525284E+02,1.376408E+01,-6.784153E+00,3.313018E+02,1.366853E+01,-2.568083E+00,2.962341E+02,1.371154E+01,-5.942586E+00,1.872186E+02,1.360292E+01,-5.019084E+00,6.194107E+02,1.382931E+01,-4.501871E+00,1.444437E+03
1.374881E+01,5.549201E-01,2.528174E+02,1.377641E+01,-6.787187E+00,3.308602E+02,1.368225E+01,-2.567812E+00,2.961763E+02,1.372211E+01,-5.944487E+00,1.872060E+02,1.361803E+01,-5.022557E+00,6.197229E+02,1.384044E+01,-4.503317E+00,1.444948E+03
1.376186E+01,5.537243E-01,2.527045E+02,1.378738E+01,-6.788580E+00,3.307463E+02,1.369342E+01,-2.571832E+00,2.960313E+02,1.373955E+01,-5.945930E+00,1.873883E+02,1.363203E+01,-5.025565E+00,6.206235E+02,1.385141E+01,-4.505319E+00,1.445474E+03
1.377370E+01,5.535936E-01,2.526860E+02,1.380040E+01,-6.791785E+00,3.305958E+02,1.370434E+01,-2.574426E+00,2.962609E+02,1.374982E+01,-5.948486E+00,1.870490E+02,1.364359E+01,-5.026803E+00,6.199910E+02,1.387071E+01,-4.505281E+00,1.446845E+03
1.378729E+01,5.531757E-01,2.528052E+02,1.381624E+01,-6.793303E+00,3.305534E+02,1.372409E+01,-2.574219E+00,2.960852E+02,1.376079E+01,-5.949000E+00,1.869763E+02,1.365739E+01,-5.029136E+00,6.205642E+02,1.387540E+01,-4.507859E+00,1.444942E+03
1.379922E+01,5.527750E-01,2.528856E+02,1.383149E+01,-6.795618E+00,3.309423E+02,1.372941E+01,-2.576923E+00,2.961597E+02,1.377772E+01,-5.952685E+00,1.870569E+02,1.366955E+01,-5.030514E+00,6.202974E+02,1.389277E+01,-4.508898E+00,1.443692E+03
1.381289E+01,5.519456E-01,2.528067E+02,1.384489E+01,-6.799464E+00,3.305732E+02,1.374676E+01,-2.579613E+00,2.962081E+02,1.379121E+01,-5.954662E+00,1.871269E+02,1.368047E+01,-5.031880E+00,6.195339E+02,1.390401E+01,-4.511882E+00,1.444197E+03
1.382487E+01,5.501198E-01,2.530451E+02,1.385849E+01,-6.801916E+00,3.303389E+02,1.375761E+01,-2.581402E+00,2.960233E+02,1.380267E+01,-5.954641E+00,1.872604E+02,1.369564E+01,-5.034813E+00,6.193883E+02,1.392102E+01,-4.509912E+00,1.444907E+03
1.383779E+01,5.514163E-01,2.524236E+02,1.386087E+01,-6.800992E+00,3.303517E+02,1.377039E+01,-2.583176E+00,2.962883E+02,1.381274E+01,-5.958584E+00,1.871523E+02,1.370742E+01,-5.035231E+00,6.194047E+02,1.393039E+01,-4.513812E+00,1.445063E+03
1.385014E+01,5.508934E-01,2.525943E+02,1.387369E+01,-6.803303E+00,3.298271E+02,1.378376E+01,-2.584764E+00,2.960718E+02,1.382506E+01,-5.960614E+00,1.874388E+02,1.371915E+01,-5.037152E+00,6.198212E+02,1.393535E+01,-4.515260E+00,1.444356E+03
1.386330E+01,5.507949E-01,2.527824E+02,1.388720E+01,-6.804851E+00,3.301065E+02,1.379589E+01,-2.586331E+00,2.957337E+02,1.383814E+01,-5.963668E+00,1.873803E+02,1.373217E+01,-5.040089E+00,6.195429E+02,1.395286E+01,-4.517728E+00,1.443332E+03
1.387532E+01,5.495134E-01,2.529704E+02,1.389975E+01,-6.806231E+00,3.302218E+02,1.380950E+01,-2.589350E+00,2.957237E+02,1.385293E+01,-5.963546E+00,1.872847E+02,1.374247E+01,-5.043286E+00,6.198265E+02,1.397140E+01,-4.518115E+00,1.443339E+03
1.388991E+01,5.486433E-01,2.529626E+02,1.391865E+01,-6.808432E+00,3.301637E+02,1.382106E+01,-2.591004E+00,2.955001E+02,1.386464E+01,-5.966049E+00,1.872976E+02,1.375957E+01,-5.045560E+00,6.193150E+02,1.398405E+01,-4.519601E+00,1.444070E+03
