CD1_Ed_prc,CD1_Gnorm_fe_fp_MPa,CD2_Ed_prc,CD2_Gnorm_fe_fp_MPa,CD3_Ed_prc,CD3_Gnorm_fe_fp_MPa,CD4_Ed_prc,CD4_Gnorm_fe_fp_MPa,CD5_Ed_prc,CD5_Gnorm_fe_fp_MPa,CD6_Ed_prc,CD6_Gnorm_fe_fp_MPa,CU1_Ed_prc,CU1_Gnorm_fe_fp_MPa,CU2_Ed_prc,CU2_Gnorm_fe_fp_MPa,CU3_Ed_prc,CU3_Gnorm_fe_fp_MPa,CU4_Ed_prc,CU4_Gnorm_fe_fp_MPa,CU5_Ed_prc,CU5_Gnorm_fe_fp_MPa,CU6_Ed_prc,CU6_Gnorm_fe_fp_MPa,CU7_Ed_prc,CU7_Gnorm_fe_fp_MPa
1.009087E+00,1.827482E+00,1.132594E+00,1.926550E+00,9.827411E-01,1.735817E+00,1.152988E+00,1.336148E+00,9.315060E-01,3.151227E+00,8.595824E-01,5.824348E+00,1.216003E+00,-2.746193E-01,1.222900E+00,-2.241398E-01,1.164874E+00,-3.187897E-01,1.233620E+00,5.050427E+00,1.243233E+00,-2.238353E-01,7.403650E-01,1.874564E-01,1.272752E+00,5.838493E-01
1.029310E+00,1.799885E+00,1.156674E+00,1.850414E+00,1.004128E+00,1.854839E+00,1.177814E+00,1.310922E+00,9.534045E-01,3.108274E+00,8.785932E-01,5.736454E+00,1.239159E+00,-2.426907E-01,1.247706E+00,-2.850158E-01,1.189982E+00,-3.601081E-01,1.252980E+00,5.057054E+00,1.266093E+00,-2.303900E-01,7.812834E-01,1.402810E-01,1.292419E+00,6.506736E-01
1.049730E+00,1.739700E+00,1.181254E+00,1.797203E+00,1.023674E+00,1.705032E+00,1.202650E+00,1.239359E+00,9.750266E-01,3.008007E+00,8.973006E-01,5.548214E+00,1.261698E+00,-2.366420E-01,1.271304E+00,-1.913120E-01,1.213193E+00,-3.327972E-01,1.272503E+00,5.074847E+00,1.288198E+00,-3.751516E-01,8.212367E-01,1.092521E-01,1.313588E+00,6.300580E-01
1.070205E+00,1.757879E+00,1.206052E+00,1.796288E+00,1.044521E+00,1.620770E+00,1.228082E+00,1.208202E+00,9.970313E-01,2.722370E+00,9.165752E-01,5.551113E+00,1.284809E+00,-3.149439E-01,1.296817E+00,-3.239978E-01,1.236424E+00,-3.337350E-01,1.291865E+00,5.183810E+00,1.309896E+00,-2.473188E-01,8.629340E-01,1.189064E-01,1.335731E+00,5.117850E-01
1.090148E+00,1.694718E+00,1.230348E+00,1.776302E+00,1.066436E+00,1.621439E+00,1.253652E+00,1.135945E+00,1.020722E+00,2.838981E+00,9.355545E-01,5.141278E+00,1.308180E+00,-2.677752E-01,1.319401E+00,-2.454614E-01,1.259257E+00,-3.750591E-01,1.310512E+00,5.125928E+00,1.332922E+00,-3.843491E-01,9.053671E-01,8.108143E-02,1.357325E+00,5.922248E-01
1.110558E+00,1.639313E+00,1.254457E+00,1.687907E+00,1.087866E+00,1.632025E+00,1.279778E+00,1.135187E+00,1.043016E+00,2.779020E+00,9.555511E-01,5.137715E+00,1.331270E+00,-2.458705E-01,1.343328E+00,-3.383255E-01,1.282762E+00,-4.278436E-01,1.330181E+00,5.099592E+00,1.353899E+00,-1.698455E-01,9.500741E-01,5.256152E-02,1.377351E+00,6.043757E-01
1.131199E+00,1.651942E+00,1.279421E+00,1.670755E+00,1.109090E+00,1.624157E+00,1.306338E+00,1.163278E+00,1.065237E+00,2.562474E+00,9.751687E-01,5.624764E+00,1.354306E+00,-3.504040E-01,1.365470E+00,-2.394790E-01,1.305536E+00,-3.731329E-01,1.349915E+00,5.182136E+00,1.377317E+00,-1.408957E-01,9.961269E-01,-2.530635E-02,1.398215E+00,6.939326E-01
1.151283E+00,1.541427E+00,1.304139E+00,1.642103E+00,1.130015E+00,1.586408E+00,1.331370E+00,1.222532E+00,1.089125E+00,2.488360E+00,9.929430E-01,5.341649E+00,1.377385E+00,-3.337605E-01,1.389720E+00,-2.154255E-01,1.328159E+00,-4.167247E-01,1.368894E+00,5.137174E+00,1.399432E+00,-2.851052E-01,1.043491E+00,2.776314E-02,1.418334E+00,5.256141E-01
1.171763E+00,1.587694E+00,1.328666E+00,1.559900E+00,1.151105E+00,1.584578E+00,1.355790E+00,1.118119E+00,1.113045E+00,2.556875E+00,1.011375E+00,4.954177E+00,1.399965E+00,-3.543133E-01,1.412976E+00,-2.834570E-01,1.351540E+00,-4.381178E-01,1.388015E+00,5.310526E+00,1.421573E+00,-2.814786E-01,1.092673E+00,1.103435E-02,1.438304E+00,6.166707E-01
1.191964E+00,1.444845E+00,1.353873E+00,1.613200E+00,1.172091E+00,1.549397E+00,1.380938E+00,1.085486E+00,1.135760E+00,2.425870E+00,1.030859E+00,4.557331E+00,1.422631E+00,-3.403981E-01,1.433511E+00,-3.077987E-01,1.374427E+00,-4.368544E-01,1.406929E+00,5.353296E+00,1.443916E+00,-1.965289E-01,1.139385E+00,7.484157E-03,1.459170E+00,8.770914E-01
1.212978E+00,1.525003E+00,1.378097E+00,1.493584E+00,1.192839E+00,1.426137E+00,1.406751E+00,1.033511E+00,1.159436E+00,2.470856E+00,1.051795E+00,4.659287E+00,1.445786E+00,-3.056769E-01,1.453618E+00,-2.479860E-01,1.397569E+00,-4.524481E-01,1.425162E+00,5.079261E+00,1.466908E+00,-2.697034E-01,1.186957E+00,-2.724345E-02,1.476486E+00,8.284090E-01
1.233779E+00,1.469170E+00,1.403973E+00,1.460747E+00,1.215234E+00,1.470893E+00,1.432767E+00,1.014901E+00,1.181927E+00,2.354496E+00,1.071868E+00,4.308768E+00,1.468502E+00,-3.286926E-01,1.474947E+00,-2.359537E-01,1.420768E+00,-4.472341E-01,1.444720E+00,5.093173E+00,1.490250E+00,-3.177347E-01,1.236811E+00,-2.351558E-02,1.497596E+00,7.763134E-01
1.254237E+00,1.515969E+00,1.429734E+00,1.476782E+00,1.236938E+00,1.420848E+00,1.459344E+00,1.038033E+00,1.205446E+00,2.337698E+00,1.093045E+00,4.346782E+00,1.491592E+00,-3.535385E-01,1.497533E+00,-2.262836E-01,1.444240E+00,-4.960701E-01,1.464128E+00,5.450127E+00,1.514507E+00,-1.301501E-01,1.286995E+00,-6.150804E-03,1.518039E+00,6.321209E-01
1.274771E+00,1.387550E+00,1.454849E+00,1.431908E+00,1.258640E+00,1.508500E+00,1.484981E+00,1.014278E+00,1.228554E+00,2.324032E+00,1.113834E+00,4.356356E+00,1.514152E+00,-3.419789E-01,1.520602E+00,-2.157657E-01,1.466651E+00,-4.382499E-01,1.482958E+00,5.381338E+00,1.536197E+00,-2.134951E-01,1.335820E+00,-9.527706E-03,1.538017E+00,7.611415E-01
1.295867E+00,1.450009E+00,1.480187E+00,1.410250E+00,1.279210E+00,1.395235E+00,1.511111E+00,1.043298E+00,1.251465E+00,2.187364E+00,1.134055E+00,4.291915E+00,1.537349E+00,-3.721193E-01,1.543878E+00,-1.363739E-01,1.489690E+00,-4.901902E-01,1.501893E+00,5.457763E+00,1.558734E+00,-1.253444E-01,1.384437E+00,-4.078157E-02,1.558253E+00,8.389002E-01
1.316806E+00,1.393573E+00,1.505710E+00,1.398184E+00,1.300716E+00,1.404576E+00,1.536281E+00,9.988987E-01,1.275320E+00,2.182232E+00,1.154455E+00,4.167127E+00,1.559962E+00,-3.839807E-01,1.564964E+00,-1.414775E-01,1.512439E+00,-4.865515E-01,1.520476E+00,5.404985E+00,1.580758E+00,-2.820847E-01,1.429795E+00,-1.556112E-02,1.578557E+00,8.389808E-01
1.337273E+00,1.378568E+00,1.530738E+00,1.361475E+00,1.322130E+00,1.320394E+00,1.561732E+00,1.013430E+00,1.299032E+00,2.196477E+00,1.175316E+00,3.862007E+00,1.582528E+00,-3.490368E-01,1.588979E+00,-1.099069E-01,1.535279E+00,-4.492044E-01,1.539816E+00,5.354056E+00,1.602442E+00,-2.682641E-01,1.472741E+00,-6.145320E-04,1.598747E+00,8.223765E-01
1.358320E+00,1.376456E+00,1.556100E+00,1.305170E+00,1.343925E+00,1.368073E+00,1.587347E+00,9.239272E-01,1.321996E+00,2.150115E+00,1.197081E+00,3.861551E+00,1.605134E+00,-3.775826E-01,1.611851E+00,-2.092835E-01,1.558597E+00,-4.715693E-01,1.558966E+00,5.616163E+00,1.625401E+00,-1.804575E-01,1.513239E+00,2.829663E-03,1.620087E+00,9.380432E-01
1.379348E+00,1.332970E+00,1.581988E+00,1.334387E+00,1.365408E+00,1.280397E+00,1.613108E+00,9.099226E-01,1.345216E+00,2.141723E+00,1.218595E+00,3.963131E+00,1.628752E+00,-3.798049E-01,1.634976E+00,-9.523359E-02,1.581042E+00,-4.939414E-01,1.577974E+00,5.459845E+00,1.647575E+00,-2.108257E-01,1.549611E+00,-8.025631E-02,1.640974E+00,9.222982E-01
1.400208E+00,1.334411E+00,1.607261E+00,1.223962E+00,1.387185E+00,1.311477E+00,1.639497E+00,9.057987E-01,1.368076E+00,2.059986E+00,1.239354E+00,3.756416E+00,1.652510E+00,-4.119399E-01,1.657964E+00,-1.169449E-01,1.603866E+00,-5.272674E-01,1.597003E+00,5.500508E+00,1.669861E+00,-3.121699E-01,1.586825E+00,-7.002976E-02,1.661576E+00,8.731188E-01
1.420571E+00,1.284953E+00,1.633934E+00,1.299380E+00,1.408816E+00,1.358691E+00,1.665109E+00,9.123295E-01,1.391563E+00,1.966808E+00,1.260870E+00,3.928416E+00,1.675471E+00,-4.183044E-01,1.680840E+00,-3.762440E-02,1.626733E+00,-4.817703E-01,1.616477E+00,5.634299E+00,1.692117E+00,-2.091793E-01,1.621183E+00,-1.458349E-01,1.681995E+00,7.882927E-01
1.441321E+00,1.258867E+00,1.658802E+00,1.284206E+00,1.429361E+00,1.302592E+00,1.691132E+00,8.883125E-01,1.415740E+00,1.969697E+00,1.281043E+00,3.741637E+00,1.699275E+00,-4.237215E-01,1.703244E+00,-1.154920E-01,1.649543E+00,-5.147543E-01,1.634966E+00,5.823009E+00,1.713567E+00,-1.585068E-01,1.649847E+00,-5.070136E-02,1.702056E+00,8.922728E-01
1.462289E+00,1.224147E+00,1.683477E+00,1.213343E+00,1.450962E+00,1.215966E+00,1.716792E+00,9.035983E-01,1.439279E+00,1.962037E+00,1.302349E+00,3.661646E+00,1.722968E+00,-4.156040E-01,1.726216E+00,-2.079919E-02,1.672004E+00,-5.188206E-01,1.653095E+00,5.404475E+00,1.734888E+00,-2.989548E-01,1.676507E+00,-7.608162E-02,1.722373E+00,1.004647E+00
1.482953E+00,1.251817E+00,1.709252E+00,1.182794E+00,1.473297E+00,1.249887E+00,1.742120E+00,8.129789E-01,1.462598E+00,1.898844E+00,1.323495E+00,3.525031E+00,1.745822E+00,-4.094676E-01,1.748748E+00,-8.985213E-02,1.694840E+00,-5.159434E-01,1.671956E+00,5.692274E+00,1.757454E+00,-1.615227E-01,1.702413E+00,-1.889183E-01,1.742561E+00,9.840922E-01
1.503521E+00,1.200273E+00,1.735255E+00,1.150033E+00,1.494900E+00,1.243182E+00,1.768311E+00,7.833138E-01,1.486524E+00,1.891202E+00,1.345526E+00,3.453902E+00,1.768494E+00,-4.125515E-01,1.772058E+00,-5.328911E-02,1.717741E+00,-4.816913E-01,1.690535E+00,5.573775E+00,1.779790E+00,-2.774482E-01,1.726522E+00,-1.491351E-01,1.763701E+00,7.610351E-01
1.524251E+00,1.246064E+00,1.761544E+00,1.148682E+00,1.516140E+00,1.157774E+00,1.795755E+00,8.093494E-01,1.509875E+00,1.879594E+00,1.367371E+00,3.461556E+00,1.791594E+00,-3.956210E-01,1.795144E+00,-7.415271E-02,1.740718E+00,-4.686164E-01,1.709511E+00,5.692973E+00,1.802405E+00,-2.485556E-01,1.750193E+00,-1.196946E-01,1.783938E+00,9.633932E-01
1.544834E+00,1.170214E+00,1.787570E+00,1.143241E+00,1.538328E+00,1.203213E+00,1.822003E+00,7.393369E-01,1.533191E+00,1.780419E+00,1.388631E+00,3.250372E+00,1.814824E+00,-3.803073E-01,1.818174E+00,-3.324651E-02,1.763857E+00,-5.171739E-01,1.727484E+00,5.703425E+00,1.825005E+00,-2.380564E-01,1.772126E+00,-1.119132E-01,1.804402E+00,8.059886E-01
1.565602E+00,1.167134E+00,1.813432E+00,1.125879E+00,1.559967E+00,1.162939E+00,1.849161E+00,7.915995E-01,1.557189E+00,1.759288E+00,1.411099E+00,3.403624E+00,1.838299E+00,-3.306686E-01,1.840914E+00,-4.503229E-02,1.786327E+00,-5.428282E-01,1.746085E+00,5.421583E+00,1.847183E+00,-3.195137E-01,1.792815E+00,-2.414840E-01,1.824838E+00,9.314858E-01
1.586276E+00,1.116409E+00,1.839303E+00,1.110959E+00,1.581820E+00,1.204905E+00,1.875455E+00,7.778960E-01,1.581165E+00,1.728421E+00,1.432385E+00,3.258853E+00,1.861049E+00,-3.192586E-01,1.863869E+00,-4.871903E-02,1.809015E+00,-5.113802E-01,1.765017E+00,5.445653E+00,1.870050E+00,-1.874936E-01,1.813166E+00,-1.250172E-01,1.845170E+00,8.653970E-01
1.607412E+00,1.198523E+00,1.865123E+00,1.100894E+00,1.603244E+00,1.136781E+00,1.901397E+00,7.571132E-01,1.605436E+00,1.757295E+00,1.454274E+00,3.138336E+00,1.883525E+00,-3.397663E-01,1.886710E+00,-4.063229E-02,1.832273E+00,-4.645113E-01,1.784293E+00,5.608365E+00,1.892546E+00,-2.879926E-01,1.831987E+00,-2.239923E-01,1.865435E+00,8.706332E-01
1.627716E+00,1.134923E+00,1.891156E+00,1.063638E+00,1.625156E+00,1.066553E+00,1.928254E+00,7.129968E-01,1.628880E+00,1.683233E+00,1.476583E+00,3.199484E+00,1.906836E+00,-3.429490E-01,1.909756E+00,-8.360967E-02,1.855307E+00,-4.958946E-01,1.803099E+00,5.590891E+00,1.914727E+00,-1.708529E-01,1.851085E+00,-1.739628E-01,1.885412E+00,9.096800E-01
1.647701E+00,1.157403E+00,1.917437E+00,1.045900E+00,1.648290E+00,1.026206E+00,1.955016E+00,7.304950E-01,1.652949E+00,1.696863E+00,1.498470E+00,2.996925E+00,1.929129E+00,-2.838910E-01,1.933323E+00,-1.468245E-02,1.878635E+00,-4.918943E-01,1.822255E+00,5.839100E+00,1.936176E+00,-2.495300E-01,1.870289E+00,-3.560839E-01,1.906185E+00,8.465280E-01
1.667858E+00,1.043324E+00,1.944185E+00,1.055334E+00,1.671566E+00,1.147939E+00,1.981616E+00,7.017239E-01,1.676576E+00,1.631060E+00,1.521043E+00,3.088524E+00,1.951329E+00,-3.326948E-01,1.956117E+00,-2.427402E-02,1.901806E+00,-5.103451E-01,1.840445E+00,5.527277E+00,1.958345E+00,-1.726149E-01,1.888522E+00,-3.505831E-01,1.926979E+00,1.081096E+00
1.689073E+00,1.044735E+00,1.970033E+00,1.026972E+00,1.692702E+00,1.068744E+00,2.009275E+00,7.457641E-01,1.700469E+00,1.643240E+00,1.542820E+00,2.955337E+00,1.974721E+00,-3.385798E-01,1.979189E+00,1.678301E-02,1.925031E+00,-5.005866E-01,1.859899E+00,5.499687E+00,1.980214E+00,-2.653687E-01,1.905592E+00,-3.120481E-01,1.947173E+00,7.869128E-01
1.710525E+00,1.009208E+00,1.996319E+00,1.027465E+00,1.714924E+00,1.106078E+00,2.035777E+00,7.220497E-01,1.723893E+00,1.555561E+00,1.564946E+00,2.942636E+00,1.997293E+00,-3.465061E-01,2.001655E+00,-2.901074E-02,1.948015E+00,-5.076419E-01,1.879125E+00,5.629130E+00,2.003285E+00,-2.110979E-01,1.922144E+00,-2.639566E-01,1.967021E+00,9.513077E-01
1.731588E+00,1.014526E+00,2.021966E+00,9.901046E-01,1.736563E+00,1.083417E+00,2.061081E+00,6.990632E-01,1.748373E+00,1.555650E+00,1.587332E+00,2.890121E+00,2.020262E+00,-3.067887E-01,2.024519E+00,1.681876E-02,1.971034E+00,-5.016343E-01,1.897994E+00,5.749061E+00,2.025542E+00,-1.941040E-01,1.938116E+00,-3.349273E-01,1.987435E+00,8.997217E-01
1.752459E+00,1.003923E+00,2.048449E+00,9.536155E-01,1.758423E+00,1.083305E+00,2.087679E+00,7.284918E-01,1.772419E+00,1.506103E+00,1.609684E+00,2.880466E+00,2.043709E+00,-4.024815E-01,2.047766E+00,-4.110776E-02,1.993696E+00,-5.053505E-01,1.916686E+00,5.458624E+00,2.048540E+00,-2.755408E-01,1.954167E+00,-2.706722E-01,2.007201E+00,9.458147E-01
1.773734E+00,9.539679E-01,2.075068E+00,9.629035E-01,1.779957E+00,1.055936E+00,2.113669E+00,6.802611E-01,1.797074E+00,1.542237E+00,1.631919E+00,2.697668E+00,2.066947E+00,-3.995513E-01,2.070680E+00,5.519234E-02,2.017300E+00,-4.645857E-01,1.936342E+00,6.105063E+00,2.071255E+00,-1.353924E-01,1.970798E+00,-1.990724E-01,2.026086E+00,1.007497E+00
1.795728E+00,1.009272E+00,2.101672E+00,9.360620E-01,1.802013E+00,9.599467E-01,2.140619E+00,6.618390E-01,1.820784E+00,1.500491E+00,1.655373E+00,2.707803E+00,2.090110E+00,-3.597098E-01,2.093392E+00,5.324923E-03,2.040726E+00,-4.957247E-01,1.953904E+00,5.867605E+00,2.093625E+00,-1.715214E-01,1.986931E+00,-2.585147E-01,2.046728E+00,1.140839E+00
1.816646E+00,8.678938E-01,2.128324E+00,9.192210E-01,1.825230E+00,1.009313E+00,2.167309E+00,6.595063E-01,1.844640E+00,1.417447E+00,1.678490E+00,2.720944E+00,2.113651E+00,-2.773307E-01,2.116429E+00,8.150159E-02,2.063337E+00,-4.874318E-01,1.972058E+00,5.808089E+00,2.115942E+00,-1.419171E-01,2.003983E+00,-2.486746E-01,2.066658E+00,1.006381E+00
1.839503E+00,9.265300E-01,2.155137E+00,9.056957E-01,1.847872E+00,1.033044E+00,2.194055E+00,6.572759E-01,1.869550E+00,1.491254E+00,1.701091E+00,2.552564E+00,2.137260E+00,-3.808821E-01,2.139397E+00,6.330376E-02,2.086459E+00,-4.695808E-01,1.990261E+00,5.838354E+00,2.139136E+00,-2.940642E-01,2.018960E+00,-1.136017E-01,2.087083E+00,1.031750E+00
1.861834E+00,8.737231E-01,2.181766E+00,9.170232E-01,1.869699E+00,1.023558E+00,2.221059E+00,6.543501E-01,1.893319E+00,1.431581E+00,1.724100E+00,2.598515E+00,2.161002E+00,-3.793178E-01,2.162226E+00,4.461412E-02,2.108948E+00,-5.126714E-01,2.008748E+00,5.594394E+00,2.162586E+00,-1.309526E-01,2.033596E+00,-5.498548E-02,2.107626E+00,1.131556E+00
1.884572E+00,9.596329E-01,2.207967E+00,8.628033E-01,1.891819E+00,9.795478E-01,2.248058E+00,6.231843E-01,1.917593E+00,1.401801E+00,1.747064E+00,2.541556E+00,2.185031E+00,-3.110329E-01,2.185185E+00,4.899563E-02,2.131600E+00,-4.639300E-01,2.027796E+00,6.000220E+00,2.186254E+00,-2.886080E-01,2.047894E+00,-1.017678E-01,2.127724E+00,8.927018E-01
1.905181E+00,8.670460E-01,2.234944E+00,8.974432E-01,1.914551E+00,9.704636E-01,2.273812E+00,5.825207E-01,1.942304E+00,1.321511E+00,1.770168E+00,2.559292E+00,2.207871E+00,-3.524403E-01,2.208546E+00,5.562075E-02,2.154827E+00,-4.704341E-01,2.045585E+00,5.786682E+00,2.210113E+00,-2.105232E-01,2.064224E+00,-1.735415E-01,2.147807E+00,9.724639E-01
1.926404E+00,9.534168E-01,2.261515E+00,8.476112E-01,1.936843E+00,9.208492E-01,2.301554E+00,6.165714E-01,1.967982E+00,1.404505E+00,1.793346E+00,2.523141E+00,2.231944E+00,-2.977394E-01,2.231398E+00,8.540229E-02,2.177749E+00,-4.864744E-01,2.064293E+00,5.872329E+00,2.232028E+00,-2.464814E-01,2.079345E+00,-2.019978E-01,2.166535E+00,1.048832E+00
1.946997E+00,8.147771E-01,2.288524E+00,8.652329E-01,1.960320E+00,9.820035E-01,2.328255E+00,5.840861E-01,1.991929E+00,1.319080E+00,1.816623E+00,2.386060E+00,2.255890E+00,-3.177800E-01,2.254276E+00,1.064963E-01,2.200476E+00,-4.922811E-01,2.082617E+00,6.156245E+00,2.256499E+00,-2.679045E-01,2.095440E+00,-3.035864E-01,2.188437E+00,1.092340E+00
1.969329E+00,7.940637E-01,2.315276E+00,8.280140E-01,1.982503E+00,9.491396E-01,2.356030E+00,5.732966E-01,2.016930E+00,1.354296E+00,1.840123E+00,2.439323E+00,2.277231E+00,-2.921632E-01,2.277199E+00,1.417813E-01,2.222949E+00,-4.367957E-01,2.100244E+00,6.468134E+00,2.278905E+00,-2.677916E-01,2.110000E+00,-3.827435E-01,2.210081E+00,1.137761E+00
1.991225E+00,8.717269E-01,2.342109E+00,8.390028E-01,2.005365E+00,9.441232E-01,2.383501E+00,5.864862E-01,2.041226E+00,1.283786E+00,1.862837E+00,2.365846E+00,2.300505E+00,-2.993570E-01,2.300267E+00,1.327809E-01,2.246335E+00,-5.005545E-01,2.116911E+00,5.436336E+00,2.302141E+00,-2.719108E-01,2.124518E+00,-3.132717E-01,2.232720E+00,1.067013E+00
2.011760E+00,8.148517E-01,2.368928E+00,8.173502E-01,2.027658E+00,9.934779E-01,2.410785E+00,5.919617E-01,2.066152E+00,1.252817E+00,1.886142E+00,2.397487E+00,2.323821E+00,-3.497801E-01,2.323218E+00,1.606685E-01,2.268496E+00,-5.069076E-01,2.137083E+00,5.633619E+00,2.325850E+00,-2.341692E-01,2.138548E+00,-1.501406E-01,2.256175E+00,8.879245E-01
2.033420E+00,9.073714E-01,2.395496E+00,7.987398E-01,2.049244E+00,9.642525E-01,2.437923E+00,5.434020E-01,2.091607E+00,1.306423E+00,1.909218E+00,2.305933E+00,2.346854E+00,-3.852943E-01,2.346107E+00,1.107464E-01,2.291428E+00,-4.727797E-01,2.156443E+00,5.650025E+00,2.350149E+00,-2.183985E-01,2.152486E+00,-3.086501E-01,2.280022E+00,9.199954E-01
2.053584E+00,8.292074E-01,2.422768E+00,8.013397E-01,2.071206E+00,9.061601E-01,2.465406E+00,5.413808E-01,2.115622E+00,1.219736E+00,1.932468E+00,2.282773E+00,2.369450E+00,-2.971021E-01,2.368703E+00,1.121425E-01,2.314805E+00,-5.349572E-01,2.176111E+00,5.535003E+00,2.373771E+00,-1.418830E-01,2.166708E+00,-1.323820E-01,2.304694E+00,8.647541E-01
2.074817E+00,8.726584E-01,2.449481E+00,7.562589E-01,2.094009E+00,9.225008E-01,2.492363E+00,5.090628E-01,2.140887E+00,1.199142E+00,1.955849E+00,2.360563E+00,2.391510E+00,-3.505130E-01,2.390963E+00,1.425955E-01,2.337581E+00,-4.549595E-01,2.195768E+00,5.648991E+00,2.398208E+00,-3.057847E-01,2.181788E+00,-1.264419E-01,2.329572E+00,9.403746E-01
2.095463E+00,7.922560E-01,2.477113E+00,8.091975E-01,2.116068E+00,9.016419E-01,2.519601E+00,5.283435E-01,2.166275E+00,1.180431E+00,1.978458E+00,2.276941E+00,2.413237E+00,-3.151794E-01,2.414047E+00,8.298536E-02,2.360997E+00,-4.829104E-01,2.215300E+00,6.065521E+00,2.421579E+00,-1.672623E-01,2.196126E+00,-4.025877E-01,2.355212E+00,8.538928E-01
2.117813E+00,8.803464E-01,2.503057E+00,7.636101E-01,2.138438E+00,8.867810E-01,2.548049E+00,5.390368E-01,2.191826E+00,1.175962E+00,2.001792E+00,2.190523E+00,2.436276E+00,-3.158823E-01,2.436958E+00,1.563457E-01,2.383250E+00,-4.931339E-01,2.233599E+00,5.621070E+00,2.445859E+00,-2.171665E-01,2.210458E+00,-2.945074E-01,2.383734E+00,8.917564E-01
2.138422E+00,7.880417E-01,2.529711E+00,7.392560E-01,2.161508E+00,8.885600E-01,2.574938E+00,5.402198E-01,2.217142E+00,1.194397E+00,2.025123E+00,2.149778E+00,2.458507E+00,-2.999674E-01,2.459903E+00,1.002315E-01,2.405486E+00,-4.583060E-01,2.252997E+00,5.547593E+00,2.470996E+00,-1.810275E-01,2.223751E+00,-2.996479E-01,2.413675E+00,8.880139E-01
2.160134E+00,8.986238E-01,2.557733E+00,7.299759E-01,2.183865E+00,8.553389E-01,2.602993E+00,5.330610E-01,2.241969E+00,1.184575E+00,2.048149E+00,2.223189E+00,2.480827E+00,-3.659006E-01,2.483307E+00,1.511696E-01,2.428557E+00,-4.658508E-01,2.272875E+00,5.329358E+00,2.494404E+00,-1.802460E-01,2.235705E+00,-1.350835E-01,2.440149E+00,7.531301E-01
2.181017E+00,8.459034E-01,2.584762E+00,7.556957E-01,2.206871E+00,8.327423E-01,2.629872E+00,5.291054E-01,2.266447E+00,1.230058E+00,2.070964E+00,2.172943E+00,2.504845E+00,-2.951275E-01,2.506571E+00,8.888524E-02,2.451975E+00,-5.159889E-01,2.293218E+00,5.180264E+00,2.519433E+00,-1.387537E-01,2.249213E+00,-9.047427E-02,2.470961E+00,7.693966E-01
2.202050E+00,7.928787E-01,2.611522E+00,6.893430E-01,2.230023E+00,8.282107E-01,2.656942E+00,4.872120E-01,2.290120E+00,1.199921E+00,2.094394E+00,2.176178E+00,2.526948E+00,-3.209264E-01,2.529253E+00,1.046797E-01,2.474511E+00,-4.626349E-01,2.314574E+00,5.820289E+00,2.543080E+00,-1.568122E-01,2.262329E+00,-4.238145E-03,2.500517E+00,7.095765E-01
2.224241E+00,7.877050E-01,2.639369E+00,6.991309E-01,2.253428E+00,8.271349E-01,2.684181E+00,5.062882E-01,2.314136E+00,1.131464E+00,2.116958E+00,2.078667E+00,2.549653E+00,-2.531552E-01,2.553143E+00,9.470897E-02,2.497626E+00,-4.296575E-01,2.333220E+00,5.543583E+00,2.566681E+00,-2.617599E-01,2.276665E+00,-3.255568E-01,2.529910E+00,7.822789E-01
2.245957E+00,7.610879E-01,2.667529E+00,6.966010E-01,2.276507E+00,8.190070E-01,2.711739E+00,5.174183E-01,2.339525E+00,1.113568E+00,2.139720E+00,2.091252E+00,2.572715E+00,-2.523915E-01,2.575501E+00,1.704116E-01,2.520611E+00,-5.175226E-01,2.353193E+00,5.220388E+00,2.590940E+00,-1.289236E-01,2.289748E+00,-1.387929E-01,2.560074E+00,7.580785E-01
2.268088E+00,7.669191E-01,2.694443E+00,7.164811E-01,2.299452E+00,8.243733E-01,2.739276E+00,5.034401E-01,2.364805E+00,1.115890E+00,2.162471E+00,1.997744E+00,2.595187E+00,-3.017674E-01,2.599159E+00,1.290754E-01,2.543053E+00,-3.956773E-01,2.374009E+00,5.165395E+00,2.615380E+00,-2.385459E-01,2.302934E+00,-2.816865E-01,2.590876E+00,8.310553E-01
2.289534E+00,7.723699E-01,2.721442E+00,6.882197E-01,2.322187E+00,8.357260E-01,2.766976E+00,4.868482E-01,2.389645E+00,1.136604E+00,2.186124E+00,1.993537E+00,2.618250E+00,-2.091044E-01,2.622386E+00,2.084389E-01,2.566689E+00,-5.147802E-01,2.395119E+00,5.068078E+00,2.638982E+00,-6.250912E-02,2.315775E+00,-1.307873E-01,2.620635E+00,6.580075E-01
2.310382E+00,7.908001E-01,2.748326E+00,6.590504E-01,2.344858E+00,8.342945E-01,2.794712E+00,4.914664E-01,2.413978E+00,1.142654E+00,2.209314E+00,1.942381E+00,2.642572E+00,-2.739917E-01,2.645421E+00,1.917561E-01,2.589211E+00,-4.715492E-01,2.416823E+00,4.493720E+00,2.663272E+00,-2.028055E-01,2.330729E+00,4.902065E-03,2.652202E+00,7.835014E-01
2.331307E+00,7.599500E-01,2.776575E+00,6.555141E-01,2.367156E+00,8.289750E-01,2.822323E+00,4.761048E-01,2.438153E+00,1.126010E+00,2.233094E+00,1.910585E+00,2.665919E+00,-3.055326E-01,2.667908E+00,2.121185E-01,2.612697E+00,-4.418140E-01,2.440987E+00,4.649535E+00,2.686892E+00,-1.351737E-01,2.343963E+00,-3.322624E-01,2.682638E+00,8.039379E-01
